36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:23:05.2 (2836989)|EXECUTION_STARTED
10:23:05.2 (2868563)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000005Jpvx|PermissionSetPortalControllers.getAllPermissionSets
10:23:05.2 (3705214)|VARIABLE_SCOPE_BEGIN|[3]|PermissionSetPortalControllers.AllPermissionSets|List<PermissionSet>|true|true
10:23:05.2 (3723594)|VARIABLE_SCOPE_BEGIN|[5]|PermissionSetPortalControllers.allObjectsOfOrg|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|true
10:23:05.2 (3739090)|VARIABLE_SCOPE_BEGIN|[7]|PermissionSetPortalControllers.inputField|String|false|true
10:23:05.2 (3752203)|VARIABLE_SCOPE_BEGIN|[10]|PermissionSetPortalControllers.isNotSystemSObjectList|Set<String>|true|true
10:23:05.2 (3757764)|VARIABLE_SCOPE_BEGIN|[12]|PermissionSetPortalControllers.objsWithOnlyFieldPermissions|Set<String>|true|true
10:23:05.2 (3762653)|VARIABLE_SCOPE_BEGIN|[14]|PermissionSetPortalControllers.objsWithOnlyObjsPermissions|Set<String>|true|true
10:23:05.2 (3953056)|HEAP_ALLOCATE|[72]|Bytes:3
10:23:05.2 (4017170)|HEAP_ALLOCATE|[77]|Bytes:152
10:23:05.2 (4040451)|HEAP_ALLOCATE|[342]|Bytes:408
10:23:05.2 (4063824)|HEAP_ALLOCATE|[355]|Bytes:408
10:23:05.2 (4085206)|HEAP_ALLOCATE|[467]|Bytes:48
10:23:05.2 (4130163)|HEAP_ALLOCATE|[139]|Bytes:6
10:23:05.2 (4160175)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:221
10:23:05.2 (4165836)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
10:23:05.2 (4169072)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:70
10:23:05.2 (4172547)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:160
10:23:05.2 (4194335)|METHOD_ENTRY|[1]|01p36000005Jpvx|PermissionSetPortalControllers.PermissionSetPortalControllers()
10:23:05.2 (4200601)|STATEMENT_EXECUTE|[1]
10:23:05.2 (4209385)|STATEMENT_EXECUTE|[1]
10:23:05.2 (4249050)|HEAP_ALLOCATE|[50]|Bytes:5
10:23:05.2 (4276573)|HEAP_ALLOCATE|[56]|Bytes:5
10:23:05.2 (4285454)|HEAP_ALLOCATE|[64]|Bytes:7
10:23:05.2 (4314365)|SYSTEM_MODE_ENTER|false
10:23:05.2 (4335510)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
10:23:05.2 (4340052)|STATEMENT_EXECUTE|[1178]
