36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
11:40:05.0 (80324)|EXECUTION_STARTED
11:40:05.0 (120990)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000005Jpvx|PermissionSetPortalControllers.getAllPermissionSets
11:40:05.0 (339591)|HEAP_ALLOCATE|[72]|Bytes:3
11:40:05.0 (430666)|HEAP_ALLOCATE|[77]|Bytes:152
11:40:05.0 (466956)|HEAP_ALLOCATE|[342]|Bytes:408
11:40:05.0 (509256)|HEAP_ALLOCATE|[355]|Bytes:408
11:40:05.0 (544468)|HEAP_ALLOCATE|[467]|Bytes:48
11:40:05.0 (598096)|HEAP_ALLOCATE|[139]|Bytes:6
11:40:05.0 (660316)|VARIABLE_SCOPE_BEGIN|[3]|PermissionSetPortalControllers.AllPermissionSets|List<PermissionSet>|true|true
11:40:05.0 (673096)|VARIABLE_SCOPE_BEGIN|[10]|PermissionSetPortalControllers.accountField|Set<String>|true|true
11:40:05.0 (680107)|VARIABLE_SCOPE_BEGIN|[5]|PermissionSetPortalControllers.allObjectsOfOrg|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|true
11:40:05.0 (687848)|VARIABLE_SCOPE_BEGIN|[9]|PermissionSetPortalControllers.contactsField|Set<String>|true|true
11:40:05.0 (694030)|VARIABLE_SCOPE_BEGIN|[7]|PermissionSetPortalControllers.isNotSystemSObjectList|Set<String>|true|true
11:40:05.0 (785393)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:168
11:40:05.0 (792212)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:76
11:40:05.0 (796176)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:314
11:40:05.0 (1029554)|METHOD_ENTRY|[1]|01p36000005Jpvx|PermissionSetPortalControllers.PermissionSetPortalControllers()
11:40:05.0 (1036074)|STATEMENT_EXECUTE|[1]
11:40:05.0 (1043435)|STATEMENT_EXECUTE|[1]
11:40:05.0 (1085874)|HEAP_ALLOCATE|[50]|Bytes:5
11:40:05.0 (1129703)|HEAP_ALLOCATE|[56]|Bytes:5
11:40:05.0 (1149034)|HEAP_ALLOCATE|[64]|Bytes:7
11:40:05.0 (1185919)|SYSTEM_MODE_ENTER|false
11:40:05.0 (1207635)|HEAP_ALLOCATE|[9]|Bytes:5
11:40:05.0 (1211935)|STATEMENT_EXECUTE|[9]
11:40:05.0 (1220718)|HEAP_ALLOCATE|[9]|Bytes:4
11:40:05.0 (1278349)|ENTERING_MANAGED_PKG|
11:40:05.0 (1407397)|VARIABLE_ASSIGNMENT|[9]|PermissionSetPortalControllers.contactsField|{"s":1,"v":[]}|0x6a126066
11:40:05.0 (1413371)|STATEMENT_EXECUTE|[10]
11:40:05.0 (1419446)|HEAP_ALLOCATE|[10]|Bytes:4
11:40:05.0 (1433854)|ENTERING_MANAGED_PKG|
11:40:05.0 (1473822)|VARIABLE_ASSIGNMENT|[10]|PermissionSetPortalControllers.accountField|{"s":1,"v":[]}|0x5fc22b36
11:40:05.0 (1478259)|STATEMENT_EXECUTE|[1014]
11:40:05.0 (1479820)|STATEMENT_EXECUTE|[1043]
