36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
16:57:03.0 (467227)|EXECUTION_STARTED
16:57:03.0 (512704)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000005Jpvx|PermissionSetPortalControllers.getAllPermissionSets
16:57:03.0 (12576505)|VARIABLE_SCOPE_BEGIN|[4]|PermissionSetPortalControllers.AllPermissionSets|List<PermissionSet>|true|true
16:57:03.0 (13021397)|VARIABLE_SCOPE_BEGIN|[5]|PermissionSetPortalControllers.allObjectsOfOrg|List<shiva15testns.PermissionSetPortalControllers.ObjectClass>|true|true
16:57:03.0 (13097984)|VARIABLE_SCOPE_BEGIN|[6]|PermissionSetPortalControllers.inputField|String|false|true
16:57:03.0 (13126242)|VARIABLE_SCOPE_BEGIN|[8]|PermissionSetPortalControllers.isNotSystemSObjectList|List<String>|true|true
16:57:03.0 (13552780)|HEAP_ALLOCATE|[72]|Bytes:3
16:57:03.0 (13651219)|HEAP_ALLOCATE|[77]|Bytes:152
16:57:03.0 (13673077)|HEAP_ALLOCATE|[342]|Bytes:408
16:57:03.0 (13692233)|HEAP_ALLOCATE|[355]|Bytes:408
16:57:03.0 (13709772)|HEAP_ALLOCATE|[467]|Bytes:48
16:57:03.0 (13791405)|HEAP_ALLOCATE|[139]|Bytes:6
16:57:03.0 (13822337)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:84
16:57:03.0 (13854483)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
16:57:03.0 (13859121)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
16:57:03.0 (13863538)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:101
16:57:03.0 (13895708)|METHOD_ENTRY|[1]|01p36000005Jpvx|PermissionSetPortalControllers.PermissionSetPortalControllers()
16:57:03.0 (13903578)|STATEMENT_EXECUTE|[1]
16:57:03.0 (13913300)|STATEMENT_EXECUTE|[1]
16:57:03.0 (13953998)|HEAP_ALLOCATE|[50]|Bytes:5
16:57:03.0 (13981873)|HEAP_ALLOCATE|[56]|Bytes:5
16:57:03.0 (14005917)|HEAP_ALLOCATE|[64]|Bytes:7
16:57:03.0 (14046761)|SYSTEM_MODE_ENTER|false
16:57:03.0 (14071625)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:57:03.0 (14076535)|STATEMENT_EXECUTE|[423]
16:57:03.0 (14078406)|STATEMENT_EXECUTE|[446]
16:57:03.0 (14079622)|STATEMENT_EXECUTE|[472]
16:57:03.0 (14080953)|STATEMENT_EXECUTE|[488]
16:57:03.0 (14087724)|SYSTEM_MODE_EXIT|false
16:57:03.0 (14115945)|METHOD_EXIT|[1]|PermissionSetPortalControllers
16:57:03.0 (14128536)|SYSTEM_MODE_ENTER|false
16:57:03.0 (14144864)|HEAP_ALLOCATE|[82]|Bytes:5
16:57:03.0 (14149050)|STATEMENT_EXECUTE|[81]
16:57:03.0 (14150513)|STATEMENT_EXECUTE|[82]
16:57:03.0 (14151560)|STATEMENT_EXECUTE|[82]
16:57:03.0 (14152966)|STATEMENT_EXECUTE|[84]
16:57:03.0 (14156110)|HEAP_ALLOCATE|[84]|Bytes:92
16:57:03.0 (14167366)|HEAP_ALLOCATE|[84]|Bytes:4
16:57:03.0 (15172085)|SOQL_EXECUTE_BEGIN|[84]|Aggregations:0|SELECT Id, Name, Description, NamespacePrefix, UserLicenseId, CreatedDate FROM PermissionSet
16:57:03.0 (20277251)|SOQL_EXECUTE_END|[84]|Rows:37
16:57:03.0 (20304668)|HEAP_ALLOCATE|[84]|Bytes:152
16:57:03.0 (20394353)|HEAP_ALLOCATE|[84]|Bytes:5408
16:57:03.0 (20446031)|HEAP_ALLOCATE|[84]|Bytes:152
16:57:03.0 (20523725)|VARIABLE_ASSIGNMENT|[84]|PermissionSetPortalControllers.AllPermissionSets|{"s":1,"v":"List of size 37 too large to display"}|0x7188d5ea
16:57:03.0 (20679726)|ENTERING_MANAGED_PKG|
16:57:03.0 (20761076)|STATEMENT_EXECUTE|[85]
16:57:03.0 (20763970)|STATEMENT_EXECUTE|[86]
