36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
18:03:19.0 (971802)|HEAP_ALLOCATE|[72]|Bytes:3
18:03:19.0 (1053447)|HEAP_ALLOCATE|[77]|Bytes:152
18:03:19.0 (1074881)|HEAP_ALLOCATE|[342]|Bytes:408
18:03:19.0 (1096910)|HEAP_ALLOCATE|[355]|Bytes:408
18:03:19.0 (1116397)|HEAP_ALLOCATE|[467]|Bytes:48
18:03:19.3 (3493328)|STATEMENT_EXECUTE|[1]
18:03:19.3 (3542720)|HEAP_ALLOCATE|[50]|Bytes:5
18:03:19.3 (3568116)|HEAP_ALLOCATE|[56]|Bytes:5
18:03:19.3 (3577723)|HEAP_ALLOCATE|[64]|Bytes:7
18:03:19.3 (3601831)|SYSTEM_MODE_ENTER|false
18:03:19.3 (3617205)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
18:03:19.3 (3621726)|STATEMENT_EXECUTE|[372]
18:03:19.3 (3623566)|STATEMENT_EXECUTE|[395]
18:03:19.3 (3624738)|STATEMENT_EXECUTE|[421]
18:03:19.3 (3626044)|STATEMENT_EXECUTE|[437]
18:03:19.3 (3630679)|SYSTEM_MODE_EXIT|false
18:03:19.3 (3639940)|METHOD_EXIT|[1]|PermissionSetPortalControllers
18:03:19.3 (3644958)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
18:03:19.3 (3650043)|SYSTEM_MODE_ENTER|false
18:03:19.3 (3656006)|VARIABLE_SCOPE_BEGIN|[158]|selectedObject|String|false|false
18:03:19.3 (3683318)|VARIABLE_ASSIGNMENT|[158]|selectedObject|"account"
18:03:19.3 (3697997)|HEAP_ALLOCATE|[159]|Bytes:5
18:03:19.3 (3702690)|STATEMENT_EXECUTE|[158]
18:03:19.3 (3704087)|STATEMENT_EXECUTE|[159]
18:03:19.3 (3705122)|STATEMENT_EXECUTE|[159]
18:03:19.3 (3706261)|STATEMENT_EXECUTE|[161]
18:03:19.3 (3710157)|HEAP_ALLOCATE|[161]|Bytes:28
18:03:19.3 (3722855)|HEAP_ALLOCATE|[161]|Bytes:35
18:03:19.3 (3754113)|ENTERING_MANAGED_PKG|
18:03:19.3 (3784343)|USER_DEBUG|[161]|DEBUG|##### Selected Object Name: account
18:03:19.3 (3792658)|STATEMENT_EXECUTE|[163]
18:03:19.3 (3802974)|HEAP_ALLOCATE|[163]|Bytes:4
18:03:19.3 (3820319)|ENTERING_MANAGED_PKG|
18:03:19.3 (3844269)|VARIABLE_SCOPE_BEGIN|[163]|individiaulObjFields|List<String>|true|false
18:03:19.3 (3881318)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
