36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:44:36.0 (573318)|HEAP_ALLOCATE|[72]|Bytes:3
17:44:36.0 (661503)|HEAP_ALLOCATE|[77]|Bytes:152
17:44:36.0 (683811)|HEAP_ALLOCATE|[342]|Bytes:408
17:44:36.0 (705976)|HEAP_ALLOCATE|[355]|Bytes:408
17:44:36.0 (725961)|HEAP_ALLOCATE|[467]|Bytes:48
17:44:36.2 (2527539)|STATEMENT_EXECUTE|[1]
17:44:36.2 (2568829)|HEAP_ALLOCATE|[50]|Bytes:5
17:44:36.2 (2593400)|HEAP_ALLOCATE|[56]|Bytes:5
17:44:36.2 (2602700)|HEAP_ALLOCATE|[64]|Bytes:7
17:44:36.2 (2631337)|SYSTEM_MODE_ENTER|false
17:44:36.2 (2649550)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
17:44:36.2 (2659910)|STATEMENT_EXECUTE|[918]
17:44:36.2 (2661786)|STATEMENT_EXECUTE|[947]
17:44:36.2 (2663311)|STATEMENT_EXECUTE|[975]
17:44:36.2 (2664593)|STATEMENT_EXECUTE|[1004]
17:44:36.2 (2665933)|STATEMENT_EXECUTE|[1020]
17:44:36.2 (2667145)|STATEMENT_EXECUTE|[1037]
17:44:36.2 (2668571)|STATEMENT_EXECUTE|[1048]
17:44:36.2 (2669741)|STATEMENT_EXECUTE|[1053]
17:44:36.2 (2673598)|SYSTEM_MODE_EXIT|false
17:44:36.2 (2686828)|METHOD_EXIT|[1]|PermissionSetPortalControllers
17:44:36.2 (2692273)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:25
17:44:36.2 (2694362)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:44:36.2 (2702092)|SYSTEM_MODE_ENTER|false
17:44:36.2 (2713431)|VARIABLE_SCOPE_BEGIN|[378]|selectedObject|String|false|false
17:44:36.2 (2739706)|VARIABLE_ASSIGNMENT|[378]|selectedObject|"shiva15testns__expen (5 more) ..."
17:44:36.2 (2744856)|VARIABLE_SCOPE_BEGIN|[378]|selectedPSet|String|false|false
17:44:36.2 (2749339)|VARIABLE_ASSIGNMENT|[378]|selectedPSet|"0PS36000000q71PGAQ"
17:44:36.2 (2762742)|HEAP_ALLOCATE|[379]|Bytes:5
17:44:36.2 (2767314)|STATEMENT_EXECUTE|[378]
17:44:36.2 (2768845)|STATEMENT_EXECUTE|[379]
17:44:36.2 (2769914)|STATEMENT_EXECUTE|[379]
17:44:36.2 (2771259)|STATEMENT_EXECUTE|[380]
17:44:36.2 (2776325)|HEAP_ALLOCATE|[380]|Bytes:4
17:44:36.2 (2852983)|ENTERING_MANAGED_PKG|
17:44:36.2 (2882738)|VARIABLE_SCOPE_BEGIN|[380]|listOfFieldsForSorting|List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>|true|false
17:44:36.2 (2910515)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:44:36.2 (2930282)|VARIABLE_ASSIGNMENT|[380]|listOfFieldsForSorting|{"s":1,"v":[]}|0x2716dc36
17:44:36.2 (2934186)|STATEMENT_EXECUTE|[381]
17:44:36.2 (2962065)|ENTERING_MANAGED_PKG|
17:44:36.2 (15048599)|HEAP_ALLOCATE|[381]|Bytes:1420
17:44:36.2 (15066186)|VARIABLE_SCOPE_BEGIN|[381]|schemaMap|Map<String,Schema.SObjectType>|true|false
17:44:36.2 (15311946)|VARIABLE_ASSIGNMENT|[381]|schemaMap|"{acceptedeventrelation=AcceptedEventRelation, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, actionlinkgrouptemplate=ActionLinkGroupTemplate, actionlinktemplate=ActionLinkTemplate, ...}"|0x73ff2347
17:44:36.2 (15319523)|STATEMENT_EXECUTE|[382]
17:44:36.2 (15326922)|HEAP_ALLOCATE|[382]|Bytes:4
17:44:36.2 (15341743)|ENTERING_MANAGED_PKG|
17:44:36.2 (15363097)|VARIABLE_SCOPE_BEGIN|[382]|individualObjectAllFieldsList|List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>|true|false
17:44:36.2 (15374702)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:44:36.2 (15386947)|VARIABLE_ASSIGNMENT|[382]|individualObjectAllFieldsList|{"s":1,"v":[]}|0x18fc5287
17:44:36.2 (15390479)|STATEMENT_EXECUTE|[383]
17:44:36.2 (15446030)|VARIABLE_SCOPE_BEGIN|[383]|fieldClassObj|shiva15testns.PermissionSetPortalControllers.FieldDetailsClass|true|false
17:44:36.2 (15454948)|VARIABLE_ASSIGNMENT|[383]|fieldClassObj|null|
17:44:36.2 (15473299)|ENTERING_MANAGED_PKG|
17:44:36.2 (15502709)|STATEMENT_EXECUTE|[386]
17:44:36.2 (15505077)|STATEMENT_EXECUTE|[388]
17:44:36.2 (15516703)|ENTERING_MANAGED_PKG|
17:44:36.2 (15879902)|HEAP_ALLOCATE|[388]|Bytes:4
17:44:36.2 (17116197)|HEAP_ALLOCATE|[388]|Bytes:64
17:44:36.2 (17129531)|VARIABLE_SCOPE_BEGIN|[388]|IndividiaulfieldMap|Map<String,Schema.SObjectField>|true|false
17:44:36.2 (17272441)|VARIABLE_ASSIGNMENT|[388]|IndividiaulfieldMap|"{createdbyid=CreatedById, createddate=CreatedDate, id=Id, isdeleted=IsDeleted, lastmodifiedbyid=LastModifiedById, lastmodifieddate=LastModifiedDate, lastreferenceddate=LastReferencedDate, lastvieweddate=LastViewedDate, name=Name, ownerid=OwnerId, ...}"|0x6e36a72e
17:44:36.2 (17293112)|ENTERING_MANAGED_PKG|
17:44:36.2 (17317417)|STATEMENT_EXECUTE|[390]
17:44:36.2 (17319811)|STATEMENT_EXECUTE|[392]
17:44:36.2 (17333498)|METHOD_ENTRY|[392]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.addSystemLevelFields()
17:44:36.2 (17358140)|HEAP_ALLOCATE|[86]|Bytes:5
17:44:36.2 (17363005)|STATEMENT_EXECUTE|[85]
17:44:36.2 (17364641)|STATEMENT_EXECUTE|[86]
17:44:36.2 (17369293)|HEAP_ALLOCATE|[86]|Bytes:4
17:44:36.2 (17388146)|ENTERING_MANAGED_PKG|
17:44:36.2 (17409441)|VARIABLE_SCOPE_BEGIN|[86]|fieldsWhichCannotBeAccessible|Set<String>|true|false
17:44:36.2 (17448135)|VARIABLE_ASSIGNMENT|[86]|fieldsWhichCannotBeAccessible|{"s":1,"v":[]}|0x41f2c8ff
17:44:36.2 (17452401)|STATEMENT_EXECUTE|[87]
17:44:36.2 (17456939)|HEAP_ALLOCATE|[87]|Bytes:2
17:44:36.2 (17475409)|ENTERING_MANAGED_PKG|
17:44:36.2 (17495558)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:44:36.2 (17503483)|STATEMENT_EXECUTE|[88]
17:44:36.2 (17507368)|HEAP_ALLOCATE|[88]|Bytes:9
17:44:36.2 (17518768)|ENTERING_MANAGED_PKG|
17:44:36.2 (17533868)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:44:36.2 (17540668)|STATEMENT_EXECUTE|[89]
17:44:36.2 (17544655)|HEAP_ALLOCATE|[89]|Bytes:11
17:44:36.2 (17555467)|ENTERING_MANAGED_PKG|
17:44:36.2 (17569768)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:44:36.2 (17576185)|STATEMENT_EXECUTE|[90]
17:44:36.2 (17579776)|HEAP_ALLOCATE|[90]|Bytes:11
17:44:36.2 (17589974)|ENTERING_MANAGED_PKG|
17:44:36.2 (17604300)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:44:36.2 (17610814)|STATEMENT_EXECUTE|[91]
17:44:36.2 (17614111)|HEAP_ALLOCATE|[91]|Bytes:16
17:44:36.2 (17624257)|ENTERING_MANAGED_PKG|
17:44:36.2 (17637974)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:44:36.2 (17644302)|STATEMENT_EXECUTE|[92]
17:44:36.2 (17647806)|HEAP_ALLOCATE|[92]|Bytes:16
17:44:36.2 (17663109)|ENTERING_MANAGED_PKG|
17:44:36.2 (17678424)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:44:36.2 (17685197)|STATEMENT_EXECUTE|[93]
17:44:36.2 (17689192)|HEAP_ALLOCATE|[93]|Bytes:14
17:44:36.2 (17700077)|ENTERING_MANAGED_PKG|
17:44:36.2 (17714051)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:44:36.2 (17720427)|STATEMENT_EXECUTE|[94]
17:44:36.2 (17727741)|METHOD_EXIT|[392]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.addSystemLevelFields()
17:44:36.2 (17732676)|VARIABLE_SCOPE_BEGIN|[392]|systemFields|Set<String>|true|false
17:44:36.2 (17747878)|VARIABLE_ASSIGNMENT|[392]|systemFields|{"s":1,"v":"List of size 7 too large to display"}|0x41f2c8ff
17:44:36.2 (17750830)|STATEMENT_EXECUTE|[393]
17:44:36.2 (17762754)|METHOD_ENTRY|[393]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.addStringsWhichCannotBeAccessible()
17:44:36.2 (17785220)|HEAP_ALLOCATE|[98]|Bytes:5
17:44:36.2 (17789548)|STATEMENT_EXECUTE|[97]
17:44:36.2 (17791156)|STATEMENT_EXECUTE|[98]
