36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:50:56.3 (3466775)|METHOD_EXIT|[1]|PermissionSetPortalControllers
13:50:56.3 (4477150)|SOQL_EXECUTE_BEGIN|[197]|Aggregations:0|SELECT ParentId, Parent.Name, Parent.PermissionsTransferAnyLead, SobjectType, PermissionsCreate, PermissionsDelete, PermissionsEdit, PermissionsModifyAllRecords, PermissionsRead, PermissionsViewAllRecords FROM ObjectPermissions WHERE ParentId = :tmpVar1
13:50:56.3 (30052937)|SOQL_EXECUTE_END|[197]|Rows:3
13:50:56.3 (39482649)|METHOD_ENTRY|[203]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.addSObjNamesToList()
13:50:56.3 (42127484)|METHOD_EXIT|[203]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.addSObjNamesToList()
13:50:56.3 (44906767)|CONSTRUCTOR_ENTRY|[254]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (45647753)|CONSTRUCTOR_EXIT|[254]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (45812599)|CONSTRUCTOR_ENTRY|[255]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
13:50:56.3 (46053877)|CONSTRUCTOR_EXIT|[255]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
13:50:56.3 (48005559)|CONSTRUCTOR_ENTRY|[254]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (48365462)|CONSTRUCTOR_EXIT|[254]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (48422970)|CONSTRUCTOR_ENTRY|[255]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
13:50:56.3 (48575931)|CONSTRUCTOR_EXIT|[255]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
13:50:56.3 (50815243)|CONSTRUCTOR_ENTRY|[254]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (51173710)|CONSTRUCTOR_EXIT|[254]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (51231935)|CONSTRUCTOR_ENTRY|[255]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
13:50:56.3 (51382659)|CONSTRUCTOR_EXIT|[255]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
13:50:56.3 (59510412)|CONSTRUCTOR_ENTRY|[254]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (59868201)|CONSTRUCTOR_EXIT|[254]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (59925956)|CONSTRUCTOR_ENTRY|[255]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
13:50:56.3 (60077604)|CONSTRUCTOR_EXIT|[255]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
13:50:56.3 (67854979)|CONSTRUCTOR_ENTRY|[254]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (68231053)|CONSTRUCTOR_EXIT|[254]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (68290832)|CONSTRUCTOR_ENTRY|[255]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
13:50:56.3 (68442727)|CONSTRUCTOR_EXIT|[255]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
13:50:56.3 (70446962)|CONSTRUCTOR_ENTRY|[254]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (70798756)|CONSTRUCTOR_EXIT|[254]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (70861492)|CONSTRUCTOR_ENTRY|[255]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
13:50:56.3 (71014597)|CONSTRUCTOR_EXIT|[255]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
13:50:56.3 (72047937)|CONSTRUCTOR_ENTRY|[243]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:50:56.3 (72389754)|CONSTRUCTOR_EXIT|[243]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
