36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
16:38:45.0 (360809)|EXECUTION_STARTED
16:38:45.0 (391005)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000005Jpvx|PermissionSetPortalControllers.getAllPermissionSets
16:38:45.0 (1191128)|VARIABLE_SCOPE_BEGIN|[3]|PermissionSetPortalControllers.AllPermissionSets|List<PermissionSet>|true|true
16:38:45.0 (1213909)|VARIABLE_SCOPE_BEGIN|[10]|PermissionSetPortalControllers.accountField|Set<String>|true|true
16:38:45.0 (1220110)|VARIABLE_SCOPE_BEGIN|[5]|PermissionSetPortalControllers.allObjectsOfOrg|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|true
16:38:45.0 (1225115)|VARIABLE_SCOPE_BEGIN|[9]|PermissionSetPortalControllers.contactsField|Set<String>|true|true
16:38:45.0 (1228898)|VARIABLE_SCOPE_BEGIN|[7]|PermissionSetPortalControllers.isNotSystemSObjectList|Set<String>|true|true
16:38:45.0 (1416939)|HEAP_ALLOCATE|[72]|Bytes:3
16:38:45.0 (1477094)|HEAP_ALLOCATE|[77]|Bytes:152
16:38:45.0 (1496286)|HEAP_ALLOCATE|[342]|Bytes:408
16:38:45.0 (1516643)|HEAP_ALLOCATE|[355]|Bytes:408
16:38:45.0 (1535781)|HEAP_ALLOCATE|[467]|Bytes:48
16:38:45.0 (1570092)|HEAP_ALLOCATE|[139]|Bytes:6
16:38:45.0 (1597013)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:168
16:38:45.0 (1602775)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
16:38:45.0 (1606838)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:344
16:38:45.0 (1626880)|METHOD_ENTRY|[1]|01p36000005Jpvx|PermissionSetPortalControllers.PermissionSetPortalControllers()
16:38:45.0 (1631689)|STATEMENT_EXECUTE|[1]
16:38:45.0 (1638640)|STATEMENT_EXECUTE|[1]
16:38:45.0 (1674244)|HEAP_ALLOCATE|[50]|Bytes:5
16:38:45.0 (1703658)|HEAP_ALLOCATE|[56]|Bytes:5
16:38:45.0 (1713291)|HEAP_ALLOCATE|[64]|Bytes:7
16:38:45.0 (1739730)|SYSTEM_MODE_ENTER|false
16:38:45.0 (1762646)|HEAP_ALLOCATE|[9]|Bytes:5
16:38:45.0 (1767076)|STATEMENT_EXECUTE|[9]
16:38:45.0 (1775534)|HEAP_ALLOCATE|[9]|Bytes:4
16:38:45.0 (1816716)|ENTERING_MANAGED_PKG|
16:38:45.0 (1924081)|VARIABLE_ASSIGNMENT|[9]|PermissionSetPortalControllers.contactsField|{"s":1,"v":[]}|0x7143cef8
16:38:45.0 (1928993)|STATEMENT_EXECUTE|[10]
16:38:45.0 (1934392)|HEAP_ALLOCATE|[10]|Bytes:4
16:38:45.0 (1948895)|ENTERING_MANAGED_PKG|
16:38:45.0 (1985601)|VARIABLE_ASSIGNMENT|[10]|PermissionSetPortalControllers.accountField|{"s":1,"v":[]}|0x2cefa951
16:38:45.0 (1989828)|STATEMENT_EXECUTE|[1038]
16:38:45.0 (1991418)|STATEMENT_EXECUTE|[1067]
16:38:45.0 (1992585)|STATEMENT_EXECUTE|[1095]
16:38:45.0 (1993989)|STATEMENT_EXECUTE|[1124]
16:38:45.0 (1995034)|STATEMENT_EXECUTE|[1140]
16:38:45.0 (1996250)|STATEMENT_EXECUTE|[1157]
16:38:45.0 (1997321)|STATEMENT_EXECUTE|[1168]
16:38:45.0 (1998323)|STATEMENT_EXECUTE|[1173]
16:38:45.0 (2006494)|SYSTEM_MODE_EXIT|false
16:38:45.0 (2021080)|METHOD_EXIT|[1]|PermissionSetPortalControllers
16:38:45.0 (2029973)|SYSTEM_MODE_ENTER|false
16:38:45.0 (2047556)|HEAP_ALLOCATE|[157]|Bytes:5
16:38:45.0 (2051964)|STATEMENT_EXECUTE|[156]
16:38:45.0 (2053389)|STATEMENT_EXECUTE|[157]
16:38:45.0 (2054497)|STATEMENT_EXECUTE|[157]
16:38:45.0 (2055651)|STATEMENT_EXECUTE|[158]
16:38:45.0 (2059106)|HEAP_ALLOCATE|[158]|Bytes:99
16:38:45.0 (2070820)|HEAP_ALLOCATE|[158]|Bytes:4
16:38:45.0 (3257623)|SOQL_EXECUTE_BEGIN|[158]|Aggregations:0|SELECT Id, label, Name, Description, NamespacePrefix, UserLicenseId, CreatedDate FROM PermissionSet
16:38:45.0 (7765393)|SOQL_EXECUTE_END|[158]|Rows:37
16:38:45.0 (7783372)|HEAP_ALLOCATE|[158]|Bytes:152
16:38:45.0 (7873024)|HEAP_ALLOCATE|[158]|Bytes:6516
16:38:45.0 (7908060)|HEAP_ALLOCATE|[158]|Bytes:152
16:38:45.0 (7935802)|VARIABLE_ASSIGNMENT|[158]|PermissionSetPortalControllers.AllPermissionSets|{"s":1,"v":"List of size 37 too large to display"}|0x2514a6c
16:38:45.0 (8022746)|ENTERING_MANAGED_PKG|
16:38:45.0 (8056246)|STATEMENT_EXECUTE|[159]
16:38:45.0 (8058560)|STATEMENT_EXECUTE|[160]
16:38:45.0 (8187596)|VARIABLE_SCOPE_BEGIN|[160]|pSetObj|shiva15testns.PermissionSetPortalControllers.PermissionSetClass|true|false
16:38:45.0 (8199966)|VARIABLE_ASSIGNMENT|[160]|pSetObj|null|
16:38:45.0 (8202653)|STATEMENT_EXECUTE|[161]
16:38:45.0 (8209760)|HEAP_ALLOCATE|[161]|Bytes:4
16:38:45.0 (8256902)|ENTERING_MANAGED_PKG|
16:38:45.0 (8275645)|VARIABLE_SCOPE_BEGIN|[161]|permissionSetsLst|List<shiva15testns.PermissionSetPortalControllers.PermissionSetClass>|true|false
16:38:45.0 (8300714)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:38:45.0 (8314390)|VARIABLE_ASSIGNMENT|[161]|permissionSetsLst|{"s":1,"v":[]}|0x33eb5162
16:38:45.0 (8332514)|ENTERING_MANAGED_PKG|
16:38:45.0 (8513421)|HEAP_ALLOCATE|[162]|Bytes:5
16:38:45.0 (8557683)|HEAP_ALLOCATE|[162]|Bytes:28
16:38:45.0 (8569192)|VARIABLE_SCOPE_BEGIN|[162]|PSetName|PermissionSet|true|false
16:38:45.0 (8621182)|VARIABLE_ASSIGNMENT|[162]|PSetName|{"s":1,"v":{"Id":"0PS36000000mmnFGAQ","Label":"00e1a000000MWa8AAG","Name":"X00e1a000000MWa8AAG","NamespacePrefix":"shiva15testns","UserLicenseId":"10036000000eSpzAAE","CreatedDate":"2016-03-08T19:00:02.000Z"}}|0x4fcf78cb
16:38:45.0 (8626611)|STATEMENT_EXECUTE|[162]
16:38:45.0 (8660159)|HEAP_ALLOCATE|[163]|Bytes:3
16:38:45.0 (8695904)|ENTERING_MANAGED_PKG|
16:38:45.0 (8729167)|STATEMENT_EXECUTE|[163]
16:38:45.0 (8741527)|HEAP_ALLOCATE|[162]|Bytes:5
16:38:45.0 (8764643)|HEAP_ALLOCATE|[162]|Bytes:28
16:38:45.0 (8773063)|VARIABLE_SCOPE_BEGIN|[162]|PSetName|PermissionSet|true|false
16:38:45.0 (8800940)|VARIABLE_ASSIGNMENT|[162]|PSetName|{"s":1,"v":{"Id":"0PS36000000mmnGGAQ","Label":"00ex00000018ozl_128_ (10 more) ...","Name":"X00ex00000018ozl_128 (11 more) ...","NamespacePrefix":"shiva15testns","UserLicenseId":"10036000000eSpyAAE","CreatedDate":"2016-03-08T19:00:02.000Z"}}|0x41284690
16:38:45.0 (8806217)|STATEMENT_EXECUTE|[162]
16:38:45.0 (8829598)|ENTERING_MANAGED_PKG|
16:38:45.0 (8839839)|STATEMENT_EXECUTE|[163]
16:38:45.0 (8850616)|HEAP_ALLOCATE|[162]|Bytes:5
16:38:45.0 (8872109)|HEAP_ALLOCATE|[162]|Bytes:28
16:38:45.0 (8879819)|VARIABLE_SCOPE_BEGIN|[162]|PSetName|PermissionSet|true|false
16:38:45.0 (8903569)|VARIABLE_ASSIGNMENT|[162]|PSetName|{"s":1,"v":{"Id":"0PS36000000mmnHGAQ","Label":"00ex00000018ozm_128_ (10 more) ...","Name":"X00ex00000018ozm_128 (11 more) ...","NamespacePrefix":"shiva15testns","UserLicenseId":"10036000000eSpyAAE","CreatedDate":"2016-03-08T19:00:02.000Z"}}|0x591d9000
16:38:45.0 (8908252)|STATEMENT_EXECUTE|[162]
16:38:45.0 (8929866)|ENTERING_MANAGED_PKG|
16:38:45.0 (8939624)|STATEMENT_EXECUTE|[163]
16:38:45.0 (8950204)|HEAP_ALLOCATE|[162]|Bytes:5
16:38:45.0 (8970713)|HEAP_ALLOCATE|[162]|Bytes:28
16:38:45.0 (8978448)|VARIABLE_SCOPE_BEGIN|[162]|PSetName|PermissionSet|true|false
16:38:45.0 (9001072)|VARIABLE_ASSIGNMENT|[162]|PSetName|{"s":1,"v":{"Id":"0PS36000000mmnIGAQ","Label":"00ex00000018ozk_128_ (10 more) ...","Name":"X00ex00000018ozk_128 (11 more) ...","NamespacePrefix":"shiva15testns","UserLicenseId":"10036000000eSpyAAE","CreatedDate":"2016-03-08T19:00:02.000Z"}}|0xeea644c
16:38:45.0 (9006551)|STATEMENT_EXECUTE|[162]
16:38:45.0 (9027807)|ENTERING_MANAGED_PKG|
16:38:45.0 (9037556)|STATEMENT_EXECUTE|[163]
16:38:45.0 (9047913)|HEAP_ALLOCATE|[162]|Bytes:5
16:38:45.0 (9068005)|HEAP_ALLOCATE|[162]|Bytes:28
16:38:45.0 (9075545)|VARIABLE_SCOPE_BEGIN|[162]|PSetName|PermissionSet|true|false
16:38:45.0 (9097866)|VARIABLE_ASSIGNMENT|[162]|PSetName|{"s":1,"v":{"Id":"0PS36000000mmnJGAQ","Label":"00ex00000018ozj_128_ (10 more) ...","Name":"X00ex00000018ozj_128 (11 more) ...","NamespacePrefix":"shiva15testns","UserLicenseId":"10036000000eSpyAAE","CreatedDate":"2016-03-08T19:00:02.000Z"}}|0x3a574c7a
16:38:45.0 (9101791)|STATEMENT_EXECUTE|[162]
16:38:45.0 (9122687)|ENTERING_MANAGED_PKG|
16:38:45.0 (9132512)|STATEMENT_EXECUTE|[163]
16:38:45.0 (9148458)|HEAP_ALLOCATE|[162]|Bytes:5
16:38:45.0 (9169847)|HEAP_ALLOCATE|[162]|Bytes:28
16:38:45.0 (9177512)|VARIABLE_SCOPE_BEGIN|[162]|PSetName|PermissionSet|true|false
16:38:45.0 (9200528)|VARIABLE_ASSIGNMENT|[162]|PSetName|{"s":1,"v":{"Id":"0PS36000000mmnKGAQ","Label":"00ex00000018ozo_128_ (10 more) ...","Name":"X00ex00000018ozo_128 (11 more) ...","NamespacePrefix":"shiva15testns","UserLicenseId":"10036000000eSpyAAE","CreatedDate":"2016-03-08T19:00:02.000Z"}}|0x39c88166
16:38:45.0 (9204908)|STATEMENT_EXECUTE|[162]
16:38:45.0 (9226306)|ENTERING_MANAGED_PKG|
16:38:45.0 (9236072)|STATEMENT_EXECUTE|[163]
16:38:45.0 (9246477)|HEAP_ALLOCATE|[162]|Bytes:5
