36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:37:28.0 (458919)|EXECUTION_STARTED
13:37:28.0 (495867)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000005Jpvx|PermissionSetPortalControllers.getAllPermissionSets
13:37:28.0 (1397528)|VARIABLE_SCOPE_BEGIN|[3]|PermissionSetPortalControllers.AllPermissionSets|List<PermissionSet>|true|true
13:37:28.0 (1424921)|VARIABLE_SCOPE_BEGIN|[4]|PermissionSetPortalControllers.allObjectsOfOrg|List<shiva15testns.PermissionSetPortalControllers.ObjectClass>|true|true
13:37:28.0 (1458802)|VARIABLE_SCOPE_BEGIN|[5]|PermissionSetPortalControllers.inputField|String|false|true
13:37:28.0 (1483339)|VARIABLE_SCOPE_BEGIN|[7]|PermissionSetPortalControllers.isNotSystemSObjectList|List<String>|true|true
13:37:28.0 (1703124)|HEAP_ALLOCATE|[72]|Bytes:3
13:37:28.0 (1764424)|HEAP_ALLOCATE|[77]|Bytes:152
13:37:28.0 (1788237)|HEAP_ALLOCATE|[342]|Bytes:408
13:37:28.0 (1815181)|HEAP_ALLOCATE|[355]|Bytes:408
13:37:28.0 (1840983)|HEAP_ALLOCATE|[467]|Bytes:48
13:37:28.0 (1882469)|HEAP_ALLOCATE|[139]|Bytes:6
13:37:28.0 (1923194)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:117
13:37:28.0 (1932017)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
13:37:28.0 (1937266)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:34
13:37:28.0 (1942898)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
13:37:28.0 (1966193)|METHOD_ENTRY|[1]|01p36000005Jpvx|PermissionSetPortalControllers.PermissionSetPortalControllers()
13:37:28.0 (1972713)|STATEMENT_EXECUTE|[1]
13:37:28.0 (1981815)|STATEMENT_EXECUTE|[1]
13:37:28.0 (2032118)|HEAP_ALLOCATE|[50]|Bytes:5
13:37:28.0 (2070016)|HEAP_ALLOCATE|[56]|Bytes:5
13:37:28.0 (2085176)|HEAP_ALLOCATE|[64]|Bytes:7
13:37:28.0 (2117345)|SYSTEM_MODE_ENTER|false
13:37:28.0 (2142566)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
13:37:28.0 (2148963)|STATEMENT_EXECUTE|[465]
13:37:28.0 (2151427)|STATEMENT_EXECUTE|[492]
13:37:28.0 (2153422)|STATEMENT_EXECUTE|[508]
13:37:28.0 (2155379)|STATEMENT_EXECUTE|[522]
13:37:28.0 (2157273)|STATEMENT_EXECUTE|[548]
13:37:28.0 (2159444)|STATEMENT_EXECUTE|[564]
13:37:28.0 (2165876)|SYSTEM_MODE_EXIT|false
13:37:28.0 (2182837)|METHOD_EXIT|[1]|PermissionSetPortalControllers
13:37:28.0 (2196619)|SYSTEM_MODE_ENTER|false
13:37:28.0 (2217158)|HEAP_ALLOCATE|[81]|Bytes:5
13:37:28.0 (2222555)|STATEMENT_EXECUTE|[80]
13:37:28.0 (2224997)|STATEMENT_EXECUTE|[81]
13:37:28.0 (2226904)|STATEMENT_EXECUTE|[81]
13:37:28.0 (2228844)|STATEMENT_EXECUTE|[83]
13:37:28.0 (2234149)|HEAP_ALLOCATE|[83]|Bytes:92
13:37:28.0 (2247672)|HEAP_ALLOCATE|[83]|Bytes:4
13:37:28.0 (3242378)|SOQL_EXECUTE_BEGIN|[83]|Aggregations:0|SELECT Id, Name, Description, NamespacePrefix, UserLicenseId, CreatedDate FROM PermissionSet
13:37:28.0 (7026107)|SOQL_EXECUTE_END|[83]|Rows:37
13:37:28.0 (7046099)|HEAP_ALLOCATE|[83]|Bytes:152
13:37:28.0 (7130591)|HEAP_ALLOCATE|[83]|Bytes:5408
13:37:28.0 (7173347)|HEAP_ALLOCATE|[83]|Bytes:152
