36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:23:47.0 (413916)|EXECUTION_STARTED
17:23:47.0 (447092)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000005Jpvx|PermissionSetPortalControllers.getAllPermissionSets
17:23:47.0 (1615023)|METHOD_ENTRY|[1]|01p36000005Jpvx|PermissionSetPortalControllers.PermissionSetPortalControllers()
17:23:47.0 (1751341)|METHOD_EXIT|[1]|PermissionSetPortalControllers
17:23:47.0 (2841295)|SOQL_EXECUTE_BEGIN|[29]|Aggregations:0|SELECT Id, Name, Description, NamespacePrefix, UserLicenseId, CreatedDate FROM PermissionSet
17:23:47.0 (5986134)|SOQL_EXECUTE_END|[29]|Rows:37
17:23:47.0 (7127328)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (7783456)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (8338744)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (8667582)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (9010823)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (9350131)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (9658204)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (9980628)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (10281882)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (10602416)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (10903556)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (11298087)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (11606640)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (11924677)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (12223387)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (12540803)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (12841563)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (13154211)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (13454478)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (13777465)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (14090975)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (14468853)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (14819819)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (15131732)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (15443826)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (15756395)|CONSTRUCTOR_EXIT|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
17:23:47.0 (16052166)|CONSTRUCTOR_ENTRY|[34]|01p36000005Jpvx|<init>(String,String,String,String,String,String)
