36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:45:08.1 (1034536)|HEAP_ALLOCATE|[72]|Bytes:3
14:45:08.1 (1114817)|HEAP_ALLOCATE|[77]|Bytes:152
14:45:08.1 (1136503)|HEAP_ALLOCATE|[342]|Bytes:408
14:45:08.1 (1163355)|HEAP_ALLOCATE|[355]|Bytes:408
14:45:08.1 (1191818)|HEAP_ALLOCATE|[467]|Bytes:48
14:45:08.3 (3970011)|STATEMENT_EXECUTE|[1]
14:45:08.3 (4008772)|HEAP_ALLOCATE|[50]|Bytes:5
14:45:08.3 (4036367)|HEAP_ALLOCATE|[56]|Bytes:5
14:45:08.3 (4045978)|HEAP_ALLOCATE|[64]|Bytes:7
14:45:08.3 (4073690)|SYSTEM_MODE_ENTER|false
14:45:08.3 (4094404)|HEAP_ALLOCATE|[9]|Bytes:5
14:45:08.3 (4098717)|STATEMENT_EXECUTE|[9]
14:45:08.3 (4107390)|HEAP_ALLOCATE|[9]|Bytes:4
14:45:08.3 (4130296)|ENTERING_MANAGED_PKG|
14:45:08.3 (4235468)|VARIABLE_ASSIGNMENT|[9]|PermissionSetPortalControllers.contactsField|{"s":1,"v":[]}|0x244209d6
14:45:08.3 (4241061)|STATEMENT_EXECUTE|[10]
14:45:08.3 (4246611)|HEAP_ALLOCATE|[10]|Bytes:4
14:45:08.3 (4260793)|ENTERING_MANAGED_PKG|
14:45:08.3 (4299626)|VARIABLE_ASSIGNMENT|[10]|PermissionSetPortalControllers.accountField|{"s":1,"v":[]}|0x31011c50
14:45:08.3 (4304337)|STATEMENT_EXECUTE|[1066]
14:45:08.3 (4305950)|STATEMENT_EXECUTE|[1095]
14:45:08.3 (4307099)|STATEMENT_EXECUTE|[1123]
14:45:08.3 (4308317)|STATEMENT_EXECUTE|[1152]
14:45:08.3 (4309423)|STATEMENT_EXECUTE|[1168]
14:45:08.3 (4310562)|STATEMENT_EXECUTE|[1185]
14:45:08.3 (4311814)|STATEMENT_EXECUTE|[1196]
14:45:08.3 (4312875)|STATEMENT_EXECUTE|[1201]
14:45:08.3 (4321673)|SYSTEM_MODE_EXIT|false
14:45:08.3 (4340151)|METHOD_EXIT|[1]|PermissionSetPortalControllers
14:45:08.3 (4346872)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:156
14:45:08.3 (4354059)|SYSTEM_MODE_ENTER|false
14:45:08.3 (4363136)|VARIABLE_SCOPE_BEGIN|[747]|newly_Created_pSet_as_String|String|false|false
14:45:08.3 (4376493)|VARIABLE_ASSIGNMENT|[747]|newly_Created_pSet_as_String|"{\"label\":\"Final_Test (136 more) ..."
14:45:08.3 (4380054)|VARIABLE_SCOPE_BEGIN|[747]|object_Permission_Changes_as_String|String|false|false
14:45:08.3 (4384079)|VARIABLE_ASSIGNMENT|[747]|object_Permission_Changes_as_String|null
14:45:08.3 (4386612)|VARIABLE_SCOPE_BEGIN|[747]|recorded_Changes_Obj_as_String|String|false|false
14:45:08.3 (4389586)|VARIABLE_ASSIGNMENT|[747]|recorded_Changes_Obj_as_String|null
14:45:08.3 (4404521)|HEAP_ALLOCATE|[748]|Bytes:5
14:45:08.3 (4408797)|STATEMENT_EXECUTE|[747]
14:45:08.3 (4410509)|STATEMENT_EXECUTE|[748]
14:45:08.3 (4411543)|STATEMENT_EXECUTE|[748]
14:45:08.3 (4412753)|STATEMENT_EXECUTE|[756]
14:45:08.3 (4418280)|VARIABLE_SCOPE_BEGIN|[756]|check_Whether_PSet_isCreated|Boolean|false|false
14:45:08.3 (4422124)|HEAP_ALLOCATE|[756]|Bytes:5
14:45:08.3 (4427994)|VARIABLE_ASSIGNMENT|[756]|check_Whether_PSet_isCreated|false
14:45:08.3 (4429978)|STATEMENT_EXECUTE|[757]
14:45:08.3 (4432525)|VARIABLE_SCOPE_BEGIN|[757]|check_Whether_ChangesIn_Obj_Are_Saved|Boolean|false|false
14:45:08.3 (4435949)|HEAP_ALLOCATE|[757]|Bytes:5
14:45:08.3 (4439955)|VARIABLE_ASSIGNMENT|[757]|check_Whether_ChangesIn_Obj_Are_Saved|false
14:45:08.3 (4441887)|STATEMENT_EXECUTE|[758]
14:45:08.3 (4444158)|VARIABLE_SCOPE_BEGIN|[758]|check_Whether_ChangesIn_Field_Are_Saved|Boolean|false|false
14:45:08.3 (4447696)|HEAP_ALLOCATE|[758]|Bytes:5
14:45:08.3 (4451741)|VARIABLE_ASSIGNMENT|[758]|check_Whether_ChangesIn_Field_Are_Saved|false
14:45:08.3 (4453717)|STATEMENT_EXECUTE|[760]
14:45:08.3 (4457168)|HEAP_ALLOCATE|[760]|Bytes:79
14:45:08.3 (4490439)|ENTERING_MANAGED_PKG|
14:45:08.3 (4516659)|USER_DEBUG|[760]|DEBUG|Its inside the create_New_PermissionSet_and_SaveConcerned_Obj_Field_Permissions
14:45:08.3 (4526603)|STATEMENT_EXECUTE|[761]
14:45:08.3 (4531126)|HEAP_ALLOCATE|[761]|Bytes:22
14:45:08.3 (4546001)|HEAP_ALLOCATE|[761]|Bytes:26
14:45:08.3 (4558434)|ENTERING_MANAGED_PKG|
14:45:08.3 (4573438)|USER_DEBUG|[761]|DEBUG|changes Recorded Obj: null
14:45:08.3 (4580516)|STATEMENT_EXECUTE|[762]
14:45:08.3 (4584791)|HEAP_ALLOCATE|[762]|Bytes:15
14:45:08.3 (4591745)|HEAP_ALLOCATE|[762]|Bytes:171
14:45:08.3 (4602194)|ENTERING_MANAGED_PKG|
14:45:08.3 (4615892)|USER_DEBUG|[762]|DEBUG|new PSet Data: {"label":"Final_Test_15","apiName":"Final_Test_15","id":"","description":"Descp","namespacePrefix":"","userLicenseId":"10036000000eSpyAAE","createdDate":""}
14:45:08.3 (4623529)|STATEMENT_EXECUTE|[763]
14:45:08.3 (4628158)|HEAP_ALLOCATE|[763]|Bytes:18
14:45:08.3 (4634868)|HEAP_ALLOCATE|[763]|Bytes:22
14:45:08.3 (4645559)|ENTERING_MANAGED_PKG|
14:45:08.3 (4658837)|USER_DEBUG|[763]|DEBUG|changed Obj Data: null
14:45:08.3 (4665327)|STATEMENT_EXECUTE|[765]
14:45:08.3 (4792351)|VARIABLE_SCOPE_BEGIN|[765]|new_PSetObj_for_creation|shiva15testns.PermissionSetPortalControllers.PermissionSetClass|true|false
14:45:08.3 (4802896)|VARIABLE_ASSIGNMENT|[765]|new_PSetObj_for_creation|null|
14:45:08.3 (4805466)|STATEMENT_EXECUTE|[766]
14:45:08.3 (4808796)|VARIABLE_SCOPE_BEGIN|[766]|objDetails_for_creation|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|false
14:45:08.3 (4813945)|VARIABLE_ASSIGNMENT|[766]|objDetails_for_creation|null|
14:45:08.3 (4815875)|STATEMENT_EXECUTE|[767]
14:45:08.3 (5029935)|VARIABLE_SCOPE_BEGIN|[767]|changes_recorded|shiva15testns.PermissionSetPortalControllers.ChangesrecordedfromUser|true|false
14:45:08.3 (5041105)|VARIABLE_ASSIGNMENT|[767]|changes_recorded|null|
14:45:08.3 (5043966)|STATEMENT_EXECUTE|[768]
14:45:08.3 (5047443)|VARIABLE_SCOPE_BEGIN|[768]|newly_created_pSet_id|String|false|false
14:45:08.3 (5052037)|VARIABLE_ASSIGNMENT|[768]|newly_created_pSet_id|null
14:45:08.3 (5076425)|ENTERING_MANAGED_PKG|
14:45:08.3 (5111172)|STATEMENT_EXECUTE|[771]
14:45:08.3 (5113332)|STATEMENT_EXECUTE|[773]
14:45:08.3 (5118134)|HEAP_ALLOCATE|[773]|Bytes:63
14:45:08.3 (5223820)|HEAP_ALLOCATE|[773]|Bytes:24
