36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:58:38.3 (3395230)|METHOD_EXIT|[1]|PermissionSetPortalControllers
17:58:38.3 (5315651)|SOQL_EXECUTE_BEGIN|[238]|Aggregations:0|SELECT ParentId, Parent.Name, Parent.PermissionsTransferAnyLead, SobjectType, PermissionsCreate, PermissionsDelete, PermissionsEdit, PermissionsModifyAllRecords, PermissionsRead, PermissionsViewAllRecords FROM ObjectPermissions WHERE ParentId = :tmpVar1
17:58:38.3 (27246825)|SOQL_EXECUTE_END|[238]|Rows:2
17:58:38.3 (28797224)|CONSTRUCTOR_ENTRY|[247]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
17:58:38.3 (29555559)|CONSTRUCTOR_EXIT|[247]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
17:58:38.3 (29647337)|CONSTRUCTOR_ENTRY|[248]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (30032635)|CONSTRUCTOR_EXIT|[248]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (30116476)|CONSTRUCTOR_ENTRY|[250]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
17:58:38.3 (30525333)|CONSTRUCTOR_EXIT|[250]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
17:58:38.3 (30791091)|CONSTRUCTOR_ENTRY|[247]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
17:58:38.3 (31119081)|CONSTRUCTOR_EXIT|[247]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
17:58:38.3 (31160363)|CONSTRUCTOR_ENTRY|[248]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (31316057)|CONSTRUCTOR_EXIT|[248]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (31354717)|CONSTRUCTOR_ENTRY|[250]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
17:58:38.3 (31561016)|CONSTRUCTOR_EXIT|[250]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
17:58:38.3 (31654712)|METHOD_ENTRY|[253]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.comparingAndManiplatingObject(List<shiva15testns.PermissionSetPortalControllers.ObjectwithPSetPermissionsClass>)
17:58:38.3 (31845396)|METHOD_ENTRY|[288]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.getAllObjects()
17:58:38.3 (42170453)|CONSTRUCTOR_ENTRY|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (42367054)|CONSTRUCTOR_EXIT|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (42738307)|CONSTRUCTOR_ENTRY|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (42910502)|CONSTRUCTOR_EXIT|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (43209342)|CONSTRUCTOR_ENTRY|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (43380958)|CONSTRUCTOR_EXIT|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (44119088)|CONSTRUCTOR_ENTRY|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (44287619)|CONSTRUCTOR_EXIT|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (44642681)|CONSTRUCTOR_ENTRY|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (44810476)|CONSTRUCTOR_EXIT|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (45096329)|CONSTRUCTOR_ENTRY|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (45261713)|CONSTRUCTOR_EXIT|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (45553806)|CONSTRUCTOR_ENTRY|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (45725144)|CONSTRUCTOR_EXIT|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (46433903)|CONSTRUCTOR_ENTRY|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (46607391)|CONSTRUCTOR_EXIT|[105]|01p36000005Jpvx|<init>(String,String,String)
17:58:38.3 (46895581)|CONSTRUCTOR_ENTRY|[105]|01p36000005Jpvx|<init>(String,String,String)
