36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:55:23.3 (4006802)|METHOD_EXIT|[1]|PermissionSetPortalControllers
10:55:23.3 (6329387)|SOQL_EXECUTE_BEGIN|[256]|Aggregations:0|SELECT ParentId, Parent.Name, Parent.PermissionsTransferAnyLead, SobjectType, PermissionsCreate, PermissionsDelete, PermissionsEdit, PermissionsModifyAllRecords, PermissionsRead, PermissionsViewAllRecords FROM ObjectPermissions WHERE ParentId = :tmpVar1
10:55:23.3 (32885011)|SOQL_EXECUTE_END|[256]|Rows:2
10:55:23.3 (34713788)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
10:55:23.3 (35586812)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
10:55:23.3 (35678967)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (36184227)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (36273967)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
10:55:23.3 (36745977)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
10:55:23.3 (37125930)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
10:55:23.3 (37500305)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
10:55:23.3 (37554461)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (37768979)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (37816741)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
10:55:23.3 (38111031)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
10:55:23.3 (38212247)|METHOD_ENTRY|[271]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.comparingAndManiplatingObject(List<shiva15testns.PermissionSetPortalControllers.ObjectwithPSetPermissionsClass>)
10:55:23.3 (38394939)|METHOD_ENTRY|[294]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.getAllObjects()
10:55:23.3 (52298891)|METHOD_ENTRY|[125]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.addSObjNamesToList()
10:55:23.3 (56151898)|METHOD_EXIT|[125]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.addSObjNamesToList()
10:55:23.3 (58260585)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (58609126)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (61240121)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (61580195)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (65201194)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (65444219)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (74111977)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (74370459)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (82827788)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
10:55:23.3 (83154922)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
