36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
15:51:41.0 (447212)|HEAP_ALLOCATE|[72]|Bytes:3
15:51:41.0 (567056)|HEAP_ALLOCATE|[77]|Bytes:152
15:51:41.0 (603860)|HEAP_ALLOCATE|[342]|Bytes:408
15:51:41.0 (644878)|HEAP_ALLOCATE|[355]|Bytes:408
15:51:41.0 (678000)|HEAP_ALLOCATE|[467]|Bytes:48
15:51:41.2 (2886558)|STATEMENT_EXECUTE|[1]
15:51:41.2 (2938659)|HEAP_ALLOCATE|[50]|Bytes:5
15:51:41.2 (2977758)|HEAP_ALLOCATE|[56]|Bytes:5
15:51:41.2 (2996690)|HEAP_ALLOCATE|[64]|Bytes:7
15:51:41.2 (3034401)|SYSTEM_MODE_ENTER|false
15:51:41.2 (3062739)|HEAP_ALLOCATE|[9]|Bytes:5
15:51:41.2 (3070464)|STATEMENT_EXECUTE|[9]
15:51:41.2 (3081280)|HEAP_ALLOCATE|[9]|Bytes:4
15:51:41.2 (3116354)|ENTERING_MANAGED_PKG|
15:51:41.2 (3261414)|VARIABLE_ASSIGNMENT|[9]|PermissionSetPortalControllers.contactsField|{"s":1,"v":[]}|0x7c7b24bb
15:51:41.2 (3269561)|STATEMENT_EXECUTE|[10]
15:51:41.2 (3276771)|HEAP_ALLOCATE|[10]|Bytes:4
15:51:41.2 (3296887)|ENTERING_MANAGED_PKG|
15:51:41.2 (3352370)|VARIABLE_ASSIGNMENT|[10]|PermissionSetPortalControllers.accountField|{"s":1,"v":[]}|0x7c01744c
15:51:41.2 (3358892)|STATEMENT_EXECUTE|[1077]
15:51:41.2 (3362231)|STATEMENT_EXECUTE|[1106]
15:51:41.2 (3364386)|STATEMENT_EXECUTE|[1134]
15:51:41.2 (3366357)|STATEMENT_EXECUTE|[1163]
15:51:41.2 (3368199)|STATEMENT_EXECUTE|[1179]
15:51:41.2 (3369962)|STATEMENT_EXECUTE|[1196]
15:51:41.2 (3371730)|STATEMENT_EXECUTE|[1207]
15:51:41.2 (3373563)|STATEMENT_EXECUTE|[1212]
15:51:41.2 (3383913)|SYSTEM_MODE_EXIT|false
15:51:41.2 (3402162)|METHOD_EXIT|[1]|PermissionSetPortalControllers
15:51:41.2 (3412052)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:156
15:51:41.2 (3416338)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3448
15:51:41.2 (3419259)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:188
15:51:41.2 (3429252)|SYSTEM_MODE_ENTER|false
15:51:41.2 (3445269)|VARIABLE_SCOPE_BEGIN|[747]|newly_Created_pSet_as_String|String|false|false
15:51:41.2 (3465301)|VARIABLE_ASSIGNMENT|[747]|newly_Created_pSet_as_String|"{\"label\":\"Final_Test (136 more) ..."
15:51:41.2 (3475002)|VARIABLE_SCOPE_BEGIN|[747]|object_Permission_Changes_as_String|String|false|false
15:51:41.2 (3491400)|VARIABLE_ASSIGNMENT|[747]|object_Permission_Changes_as_String|"[{\"key\":\"account\",\"l (3428 more) ..."
15:51:41.2 (3501052)|VARIABLE_SCOPE_BEGIN|[747]|recorded_Changes_Obj_as_String|String|false|false
15:51:41.2 (3511382)|VARIABLE_ASSIGNMENT|[747]|recorded_Changes_Obj_as_String|"{\"PermissionSetId\":n (168 more) ..."
15:51:41.2 (3531315)|HEAP_ALLOCATE|[748]|Bytes:5
15:51:41.2 (3537754)|STATEMENT_EXECUTE|[747]
15:51:41.2 (3540005)|STATEMENT_EXECUTE|[748]
15:51:41.2 (3542002)|STATEMENT_EXECUTE|[748]
15:51:41.2 (3544032)|STATEMENT_EXECUTE|[756]
15:51:41.2 (3552729)|VARIABLE_SCOPE_BEGIN|[756]|check_Whether_PSet_isCreated|Boolean|false|false
15:51:41.2 (3559720)|HEAP_ALLOCATE|[756]|Bytes:5
15:51:41.2 (3567985)|VARIABLE_ASSIGNMENT|[756]|check_Whether_PSet_isCreated|false
15:51:41.2 (3570415)|STATEMENT_EXECUTE|[757]
15:51:41.2 (3573047)|VARIABLE_SCOPE_BEGIN|[757]|check_Whether_ChangesIn_Obj_Are_Saved|Boolean|false|false
15:51:41.2 (3576265)|HEAP_ALLOCATE|[757]|Bytes:5
15:51:41.2 (3579921)|VARIABLE_ASSIGNMENT|[757]|check_Whether_ChangesIn_Obj_Are_Saved|false
15:51:41.2 (3581836)|STATEMENT_EXECUTE|[758]
15:51:41.2 (3584375)|VARIABLE_SCOPE_BEGIN|[758]|check_Whether_ChangesIn_Field_Are_Saved|Boolean|false|false
15:51:41.2 (3587337)|HEAP_ALLOCATE|[758]|Bytes:5
15:51:41.2 (3590814)|VARIABLE_ASSIGNMENT|[758]|check_Whether_ChangesIn_Field_Are_Saved|false
15:51:41.2 (3592746)|STATEMENT_EXECUTE|[760]
15:51:41.2 (3596485)|HEAP_ALLOCATE|[760]|Bytes:79
