36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:57:12.1 (1089138)|HEAP_ALLOCATE|[72]|Bytes:3
13:57:12.1 (1194284)|HEAP_ALLOCATE|[77]|Bytes:152
13:57:12.1 (1217227)|HEAP_ALLOCATE|[342]|Bytes:408
13:57:12.1 (1240153)|HEAP_ALLOCATE|[355]|Bytes:408
13:57:12.1 (1260415)|HEAP_ALLOCATE|[467]|Bytes:48
13:57:12.3 (3967641)|STATEMENT_EXECUTE|[1]
13:57:12.3 (4013482)|HEAP_ALLOCATE|[50]|Bytes:5
13:57:12.3 (4045253)|HEAP_ALLOCATE|[56]|Bytes:5
13:57:12.3 (4055179)|HEAP_ALLOCATE|[64]|Bytes:7
13:57:12.3 (4084508)|SYSTEM_MODE_ENTER|false
13:57:12.3 (4107648)|HEAP_ALLOCATE|[9]|Bytes:5
13:57:12.3 (4112443)|STATEMENT_EXECUTE|[9]
13:57:12.3 (4123501)|HEAP_ALLOCATE|[9]|Bytes:4
13:57:12.3 (4156007)|ENTERING_MANAGED_PKG|
13:57:12.3 (4257971)|VARIABLE_ASSIGNMENT|[9]|PermissionSetPortalControllers.contactsField|{"s":1,"v":[]}|0x7469983e
13:57:12.3 (4264782)|STATEMENT_EXECUTE|[10]
13:57:12.3 (4271656)|HEAP_ALLOCATE|[10]|Bytes:4
13:57:12.3 (4290367)|ENTERING_MANAGED_PKG|
13:57:12.3 (4329043)|VARIABLE_ASSIGNMENT|[10]|PermissionSetPortalControllers.accountField|{"s":1,"v":[]}|0x25be7146
13:57:12.3 (4334248)|STATEMENT_EXECUTE|[983]
13:57:12.3 (4336013)|STATEMENT_EXECUTE|[1012]
13:57:12.3 (4337426)|STATEMENT_EXECUTE|[1040]
13:57:12.3 (4338670)|STATEMENT_EXECUTE|[1069]
13:57:12.3 (4339860)|STATEMENT_EXECUTE|[1085]
13:57:12.3 (4341202)|STATEMENT_EXECUTE|[1102]
13:57:12.3 (4342449)|STATEMENT_EXECUTE|[1113]
13:57:12.3 (4343541)|STATEMENT_EXECUTE|[1118]
13:57:12.3 (4354628)|SYSTEM_MODE_EXIT|false
13:57:12.3 (4367907)|METHOD_EXIT|[1]|PermissionSetPortalControllers
13:57:12.3 (4373374)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
13:57:12.3 (4375925)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:15
13:57:12.3 (4382546)|SYSTEM_MODE_ENTER|false
13:57:12.3 (4392476)|VARIABLE_SCOPE_BEGIN|[539]|objName|String|false|false
13:57:12.3 (4401889)|VARIABLE_ASSIGNMENT|[539]|objName|"account"
13:57:12.3 (4405815)|VARIABLE_SCOPE_BEGIN|[539]|pSetId|String|false|false
13:57:12.3 (4409992)|VARIABLE_ASSIGNMENT|[539]|pSetId|"NothingSelected"
13:57:12.3 (4425139)|HEAP_ALLOCATE|[540]|Bytes:5
13:57:12.3 (4430092)|STATEMENT_EXECUTE|[539]
13:57:12.3 (4432389)|STATEMENT_EXECUTE|[540]
13:57:12.3 (4434051)|STATEMENT_EXECUTE|[540]
13:57:12.3 (4436275)|STATEMENT_EXECUTE|[541]
13:57:12.3 (4441834)|HEAP_ALLOCATE|[541]|Bytes:43
13:57:12.3 (4464534)|HEAP_ALLOCATE|[541]|Bytes:50
13:57:12.3 (4505415)|ENTERING_MANAGED_PKG|
13:57:12.3 (4535852)|USER_DEBUG|[541]|DEBUG|objName in getAllFieldDataWithPermissions: account
13:57:12.3 (4546917)|STATEMENT_EXECUTE|[542]
13:57:12.3 (4565312)|METHOD_ENTRY|[542]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.get_IndividualObj_AllFieldData(String)
13:57:12.3 (4585251)|VARIABLE_SCOPE_BEGIN|[433]|selectedObject|String|false|false
13:57:12.3 (4594027)|VARIABLE_ASSIGNMENT|[433]|selectedObject|"account"
13:57:12.3 (4603659)|HEAP_ALLOCATE|[434]|Bytes:5
13:57:12.3 (4607787)|STATEMENT_EXECUTE|[433]
13:57:12.3 (4609392)|STATEMENT_EXECUTE|[434]
13:57:12.3 (4610532)|STATEMENT_EXECUTE|[434]
13:57:12.3 (4611709)|STATEMENT_EXECUTE|[435]
13:57:12.3 (4619321)|HEAP_ALLOCATE|[435]|Bytes:4
13:57:12.3 (4708549)|ENTERING_MANAGED_PKG|
13:57:12.3 (4726309)|VARIABLE_SCOPE_BEGIN|[435]|listOfFieldsForSorting|List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>|true|false
13:57:12.3 (4761767)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:57:12.3 (4775071)|VARIABLE_ASSIGNMENT|[435]|listOfFieldsForSorting|{"s":1,"v":[]}|0x64e5323e
13:57:12.3 (4778919)|STATEMENT_EXECUTE|[436]
13:57:12.3 (4803156)|ENTERING_MANAGED_PKG|
13:57:12.3 (26102396)|HEAP_ALLOCATE|[436]|Bytes:1420
13:57:12.3 (26119740)|VARIABLE_SCOPE_BEGIN|[436]|schemaMap|Map<String,Schema.SObjectType>|true|false
13:57:12.3 (26350858)|VARIABLE_ASSIGNMENT|[436]|schemaMap|"{acceptedeventrelation=AcceptedEventRelation, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, actionlinkgrouptemplate=ActionLinkGroupTemplate, actionlinktemplate=ActionLinkTemplate, ...}"|0x2ca71ee1
13:57:12.3 (26358401)|STATEMENT_EXECUTE|[437]
13:57:12.3 (26363828)|HEAP_ALLOCATE|[437]|Bytes:45
13:57:12.3 (26392975)|ENTERING_MANAGED_PKG|
13:57:12.3 (26511533)|HEAP_ALLOCATE|[437]|Bytes:343
13:57:12.3 (26535321)|HEAP_ALLOCATE|[437]|Bytes:388
13:57:12.3 (26551897)|ENTERING_MANAGED_PKG|
13:57:12.3 (26561004)|USER_DEBUG|[437]|DEBUG|schemaMap in get_IndividualObj_AllFieldData: {acceptedeventrelation=AcceptedEventRelation, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, actionlinkgrouptemplate=ActionLinkGroupTemplate, actionlinktemplate=ActionLinkTemplate, ...}
13:57:12.3 (26570866)|STATEMENT_EXECUTE|[438]
13:57:12.3 (26578441)|HEAP_ALLOCATE|[438]|Bytes:4
13:57:12.3 (26593906)|ENTERING_MANAGED_PKG|
13:57:12.3 (26611286)|VARIABLE_SCOPE_BEGIN|[438]|individualObjectAllFieldsList|List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>|true|false
13:57:12.3 (26623860)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:57:12.3 (26636127)|VARIABLE_ASSIGNMENT|[438]|individualObjectAllFieldsList|{"s":1,"v":[]}|0x128171c0
13:57:12.3 (26639468)|STATEMENT_EXECUTE|[439]
13:57:12.3 (26691915)|VARIABLE_SCOPE_BEGIN|[439]|fieldClassObj|shiva15testns.PermissionSetPortalControllers.FieldDetailsClass|true|false
13:57:12.3 (26702534)|VARIABLE_ASSIGNMENT|[439]|fieldClassObj|null|
13:57:12.3 (26722523)|ENTERING_MANAGED_PKG|
13:57:12.3 (26759998)|STATEMENT_EXECUTE|[441]
13:57:12.3 (26762458)|STATEMENT_EXECUTE|[442]
13:57:12.3 (26767197)|HEAP_ALLOCATE|[442]|Bytes:81
13:57:12.3 (26775253)|HEAP_ALLOCATE|[442]|Bytes:88
13:57:12.3 (26789325)|ENTERING_MANAGED_PKG|
13:57:12.3 (26807278)|USER_DEBUG|[442]|DEBUG|schemaMap in get_IndividualObj_AllFieldData is not empty and the selectedObject: account
13:57:12.3 (26815683)|STATEMENT_EXECUTE|[443]
13:57:12.3 (26826626)|ENTERING_MANAGED_PKG|
13:57:12.3 (27672753)|HEAP_ALLOCATE|[443]|Bytes:4
13:57:12.3 (29117151)|HEAP_ALLOCATE|[443]|Bytes:264
13:57:12.3 (29130762)|VARIABLE_SCOPE_BEGIN|[443]|IndividiaulfieldMap|Map<String,Schema.SObjectField>|true|false
