36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
18:45:34.0 (641773)|EXECUTION_STARTED
18:45:34.0 (671334)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000005Jpvx|PermissionSetPortalControllers.getAllPermissionSets
18:45:34.0 (1465349)|VARIABLE_SCOPE_BEGIN|[3]|PermissionSetPortalControllers.AllPermissionSets|List<PermissionSet>|true|true
18:45:34.0 (1490287)|VARIABLE_SCOPE_BEGIN|[10]|PermissionSetPortalControllers.accountField|Set<String>|true|true
18:45:34.0 (1496357)|VARIABLE_SCOPE_BEGIN|[5]|PermissionSetPortalControllers.allObjectsOfOrg|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|true
18:45:34.0 (1502371)|VARIABLE_SCOPE_BEGIN|[9]|PermissionSetPortalControllers.contactsField|Set<String>|true|true
18:45:34.0 (1506319)|VARIABLE_SCOPE_BEGIN|[7]|PermissionSetPortalControllers.isNotSystemSObjectList|Set<String>|true|true
18:45:34.0 (1663264)|HEAP_ALLOCATE|[72]|Bytes:3
18:45:34.0 (1707431)|HEAP_ALLOCATE|[77]|Bytes:152
18:45:34.0 (1722151)|HEAP_ALLOCATE|[342]|Bytes:408
18:45:34.0 (1738516)|HEAP_ALLOCATE|[355]|Bytes:408
18:45:34.0 (1754647)|HEAP_ALLOCATE|[467]|Bytes:48
18:45:34.0 (1786014)|HEAP_ALLOCATE|[139]|Bytes:6
18:45:34.0 (1811870)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:168
18:45:34.0 (1818077)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
18:45:34.0 (1822357)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:242
18:45:34.0 (1841126)|METHOD_ENTRY|[1]|01p36000005Jpvx|PermissionSetPortalControllers.PermissionSetPortalControllers()
18:45:34.0 (1845426)|STATEMENT_EXECUTE|[1]
18:45:34.0 (1851729)|STATEMENT_EXECUTE|[1]
18:45:34.0 (1884303)|HEAP_ALLOCATE|[50]|Bytes:5
18:45:34.0 (1906600)|HEAP_ALLOCATE|[56]|Bytes:5
18:45:34.0 (1915098)|HEAP_ALLOCATE|[64]|Bytes:7
18:45:34.0 (1937092)|SYSTEM_MODE_ENTER|false
18:45:34.0 (1955931)|HEAP_ALLOCATE|[9]|Bytes:5
18:45:34.0 (1959682)|STATEMENT_EXECUTE|[9]
18:45:34.0 (1965894)|HEAP_ALLOCATE|[9]|Bytes:4
18:45:34.0 (2007710)|ENTERING_MANAGED_PKG|
18:45:34.0 (2112227)|VARIABLE_ASSIGNMENT|[9]|PermissionSetPortalControllers.contactsField|{"s":1,"v":[]}|0x1855f4b6
18:45:34.0 (2116752)|STATEMENT_EXECUTE|[10]
18:45:34.0 (2122425)|HEAP_ALLOCATE|[10]|Bytes:4
18:45:34.0 (2135534)|ENTERING_MANAGED_PKG|
18:45:34.0 (2168414)|VARIABLE_ASSIGNMENT|[10]|PermissionSetPortalControllers.accountField|{"s":1,"v":[]}|0x11b0fb6d
18:45:34.0 (2172665)|STATEMENT_EXECUTE|[950]
