36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:41:27.3 (3825536)|METHOD_EXIT|[1]|PermissionSetPortalControllers
13:41:27.3 (5924556)|SOQL_EXECUTE_BEGIN|[203]|Aggregations:0|SELECT ParentId, Parent.Name, Parent.PermissionsTransferAnyLead, SobjectType, PermissionsCreate, PermissionsDelete, PermissionsEdit, PermissionsModifyAllRecords, PermissionsRead, PermissionsViewAllRecords FROM ObjectPermissions WHERE ParentId = :tmpVar1
13:41:27.3 (30894616)|SOQL_EXECUTE_END|[203]|Rows:16
13:41:27.3 (32631910)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (33339505)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (33423733)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (33834719)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (33913556)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (34301455)|CONSTRUCTOR_EXIT|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (34582203)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (34895029)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (34935596)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (35130787)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (35169759)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (35373311)|CONSTRUCTOR_EXIT|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (35608539)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (35917099)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (35957139)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (36144312)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (36182830)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (36385620)|CONSTRUCTOR_EXIT|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (36641089)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (36971561)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (37012207)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (37203997)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (37249098)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (37452837)|CONSTRUCTOR_EXIT|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (37686038)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (37994032)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (38035697)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (38221663)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (38259772)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (38461370)|CONSTRUCTOR_EXIT|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (38696290)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (39002386)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (39043473)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (39230482)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (39269349)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (39470325)|CONSTRUCTOR_EXIT|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (39704848)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (40013772)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:41:27.3 (40054149)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (40240765)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:41:27.3 (40279198)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:41:27.3 (40486455)|CONSTRUCTOR_EXIT|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
