36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
21:28:41.0 (479472)|EXECUTION_STARTED
21:28:41.0 (526427)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000005Jpvx|PermissionSetPortalControllers.getAllPermissionSets
21:28:41.0 (1423463)|VARIABLE_SCOPE_BEGIN|[3]|PermissionSetPortalControllers.AllPermissionSets|List<PermissionSet>|true|true
21:28:41.0 (1544416)|VARIABLE_SCOPE_BEGIN|[5]|PermissionSetPortalControllers.allObjectsOfOrg|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|true
21:28:41.0 (1576163)|VARIABLE_SCOPE_BEGIN|[7]|PermissionSetPortalControllers.inputField|String|false|true
21:28:41.0 (1585595)|VARIABLE_SCOPE_BEGIN|[9]|PermissionSetPortalControllers.isNotSystemSObjectList|List<String>|true|true
21:28:41.0 (1812755)|HEAP_ALLOCATE|[72]|Bytes:3
21:28:41.0 (1876594)|HEAP_ALLOCATE|[77]|Bytes:152
21:28:41.0 (1899267)|HEAP_ALLOCATE|[342]|Bytes:408
21:28:41.0 (1920632)|HEAP_ALLOCATE|[355]|Bytes:408
21:28:41.0 (1940499)|HEAP_ALLOCATE|[467]|Bytes:48
21:28:41.0 (1982069)|HEAP_ALLOCATE|[139]|Bytes:6
21:28:41.0 (2009288)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:221
21:28:41.0 (2017568)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
21:28:41.0 (2021719)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:39
21:28:41.0 (2026014)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:67
21:28:41.0 (2046103)|METHOD_ENTRY|[1]|01p36000005Jpvx|PermissionSetPortalControllers.PermissionSetPortalControllers()
21:28:41.0 (2053198)|STATEMENT_EXECUTE|[1]
21:28:41.0 (2062979)|STATEMENT_EXECUTE|[1]
21:28:41.0 (2099231)|HEAP_ALLOCATE|[50]|Bytes:5
21:28:41.0 (2128401)|HEAP_ALLOCATE|[56]|Bytes:5
