36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
21:28:46.3 (3656397)|METHOD_EXIT|[1]|PermissionSetPortalControllers
21:28:46.3 (6695323)|SOQL_EXECUTE_BEGIN|[567]|Aggregations:0|SELECT ParentId, Parent.Name, Parent.PermissionsTransferAnyLead, SobjectType, PermissionsCreate, PermissionsDelete, PermissionsEdit, PermissionsModifyAllRecords, PermissionsRead, PermissionsViewAllRecords FROM ObjectPermissions WHERE ParentId = :tmpVar1
21:28:46.3 (31731103)|SOQL_EXECUTE_END|[567]|Rows:3
21:28:46.3 (33193899)|CONSTRUCTOR_ENTRY|[575]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
21:28:46.3 (33997058)|CONSTRUCTOR_EXIT|[575]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
21:28:46.3 (34201916)|CONSTRUCTOR_ENTRY|[576]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
21:28:46.3 (34482626)|CONSTRUCTOR_EXIT|[576]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
21:28:46.3 (34677179)|CONSTRUCTOR_ENTRY|[575]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
21:28:46.3 (35052814)|CONSTRUCTOR_EXIT|[575]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
21:28:46.3 (35098299)|CONSTRUCTOR_ENTRY|[576]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
21:28:46.3 (35382499)|CONSTRUCTOR_EXIT|[576]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
21:28:46.3 (35610385)|CONSTRUCTOR_ENTRY|[575]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
21:28:46.3 (36170725)|CONSTRUCTOR_EXIT|[575]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
21:28:46.3 (36252274)|CONSTRUCTOR_ENTRY|[576]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
21:28:46.3 (36541665)|CONSTRUCTOR_EXIT|[576]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
21:28:46.3 (36685351)|METHOD_ENTRY|[580]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.comparingAndManiplatingObject(List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>, String)
21:28:46.3 (36978326)|METHOD_ENTRY|[621]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.getAllObjects()
21:28:46.3 (49202019)|METHOD_ENTRY|[131]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.addSObjNamesToList()
21:28:46.3 (52489176)|METHOD_EXIT|[131]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.addSObjNamesToList()
21:28:46.3 (54143044)|CONSTRUCTOR_ENTRY|[142]|01p36000005Jpvx|<init>(String,String,String,String,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass,List<shiva15testns.PermissionSetPortalControllers.FieldDetailsClass>)
