36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
18:51:26.0 (521502)|HEAP_ALLOCATE|[72]|Bytes:3
18:51:26.0 (618394)|HEAP_ALLOCATE|[77]|Bytes:152
18:51:26.0 (640385)|HEAP_ALLOCATE|[342]|Bytes:408
18:51:26.0 (662250)|HEAP_ALLOCATE|[355]|Bytes:408
18:51:26.0 (682540)|HEAP_ALLOCATE|[467]|Bytes:48
18:51:26.2 (2377965)|STATEMENT_EXECUTE|[1]
18:51:26.2 (2423070)|HEAP_ALLOCATE|[50]|Bytes:5
18:51:26.2 (2452161)|HEAP_ALLOCATE|[56]|Bytes:5
18:51:26.2 (2462205)|HEAP_ALLOCATE|[64]|Bytes:7
18:51:26.2 (2490965)|SYSTEM_MODE_ENTER|false
18:51:26.2 (2512433)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
18:51:26.2 (2521112)|SYSTEM_MODE_EXIT|false
18:51:26.2 (2535351)|METHOD_EXIT|[1]|PermissionSetPortalControllers
18:51:26.2 (2540810)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
18:51:26.2 (2547391)|SYSTEM_MODE_ENTER|false
18:51:26.2 (2557248)|VARIABLE_SCOPE_BEGIN|[63]|selectedObject|String|false|false
18:51:26.2 (2583364)|VARIABLE_ASSIGNMENT|[63]|selectedObject|"contract"
18:51:26.2 (2600360)|HEAP_ALLOCATE|[65]|Bytes:5
18:51:26.2 (2604644)|STATEMENT_EXECUTE|[63]
18:51:26.2 (2606327)|STATEMENT_EXECUTE|[65]
18:51:26.2 (2610511)|HEAP_ALLOCATE|[65]|Bytes:28
18:51:26.2 (2625558)|HEAP_ALLOCATE|[65]|Bytes:36
18:51:26.2 (2712320)|ENTERING_MANAGED_PKG|
18:51:26.2 (2747324)|USER_DEBUG|[65]|DEBUG|##### Selected Object Name: contract
18:51:26.2 (2779781)|STATEMENT_EXECUTE|[67]
18:51:26.2 (2787927)|HEAP_ALLOCATE|[67]|Bytes:4
18:51:26.2 (2833673)|ENTERING_MANAGED_PKG|
18:51:26.2 (2880511)|VARIABLE_SCOPE_BEGIN|[67]|individiaulObjFields|List<String>|true|false
18:51:26.2 (2918315)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
18:51:26.2 (2938735)|VARIABLE_ASSIGNMENT|[67]|individiaulObjFields|{"s":1,"v":[]}|0x15f3fc96
18:51:26.2 (2942455)|STATEMENT_EXECUTE|[70]
18:51:26.2 (2965903)|ENTERING_MANAGED_PKG|
18:51:26.2 (15502422)|HEAP_ALLOCATE|[70]|Bytes:1412
18:51:26.2 (15516824)|VARIABLE_SCOPE_BEGIN|[70]|schemaMap|Map<String,Schema.SObjectType>|true|false
18:51:26.2 (15720949)|VARIABLE_ASSIGNMENT|[70]|schemaMap|"{acceptedeventrelation=AcceptedEventRelation, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, actionlinkgrouptemplate=ActionLinkGroupTemplate, actionlinktemplate=ActionLinkTemplate, ...}"|0x3732cc96
18:51:26.2 (15747831)|ENTERING_MANAGED_PKG|
18:51:26.2 (15783436)|STATEMENT_EXECUTE|[74]
18:51:26.2 (15786088)|STATEMENT_EXECUTE|[75]
18:51:26.2 (15797743)|ENTERING_MANAGED_PKG|
18:51:26.2 (16178775)|HEAP_ALLOCATE|[75]|Bytes:4
18:51:26.2 (17375900)|HEAP_ALLOCATE|[75]|Bytes:200
18:51:26.2 (17388996)|VARIABLE_SCOPE_BEGIN|[75]|IndividiaulfieldMap|Map<String,Schema.SObjectField>|true|false
18:51:26.2 (17538006)|VARIABLE_ASSIGNMENT|[75]|IndividiaulfieldMap|"{accountid=AccountId, activatedbyid=ActivatedById, activateddate=ActivatedDate, billingaddress=BillingAddress, billingcity=BillingCity, billingcountry=BillingCountry, billinggeocodeaccuracy=BillingGeocodeAccuracy, billinglatitude=BillingLatitude, billinglongitude=BillingLongitude, billingpostalcode=BillingPostalCode, ...}"|0x31ec53a2
18:51:26.2 (17558996)|ENTERING_MANAGED_PKG|
18:51:26.2 (17585021)|STATEMENT_EXECUTE|[78]
18:51:26.2 (17599436)|ENTERING_MANAGED_PKG|
18:51:26.2 (17652475)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:200
