36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
19:02:52.1 (1144653)|HEAP_ALLOCATE|[72]|Bytes:3
19:02:52.1 (1254777)|HEAP_ALLOCATE|[77]|Bytes:152
19:02:52.1 (1275243)|HEAP_ALLOCATE|[342]|Bytes:408
19:02:52.1 (1293937)|HEAP_ALLOCATE|[355]|Bytes:408
19:02:52.1 (1311080)|HEAP_ALLOCATE|[467]|Bytes:48
19:02:52.4 (4672774)|STATEMENT_EXECUTE|[1]
19:02:52.4 (4714858)|HEAP_ALLOCATE|[50]|Bytes:5
19:02:52.4 (4745556)|HEAP_ALLOCATE|[56]|Bytes:5
19:02:52.4 (4755600)|HEAP_ALLOCATE|[64]|Bytes:7
19:02:52.4 (4786889)|SYSTEM_MODE_ENTER|false
19:02:52.4 (4803145)|HEAP_ALLOCATE|[9]|Bytes:5
19:02:52.4 (4807948)|STATEMENT_EXECUTE|[9]
19:02:52.4 (4816709)|HEAP_ALLOCATE|[9]|Bytes:4
19:02:52.4 (4841214)|ENTERING_MANAGED_PKG|
19:02:52.4 (4960854)|VARIABLE_ASSIGNMENT|[9]|PermissionSetPortalControllers.contactsField|{"s":1,"v":[]}|0x6887702b
19:02:52.4 (4967105)|STATEMENT_EXECUTE|[10]
19:02:52.4 (4973096)|HEAP_ALLOCATE|[10]|Bytes:4
19:02:52.4 (4987123)|ENTERING_MANAGED_PKG|
19:02:52.4 (5022742)|VARIABLE_ASSIGNMENT|[10]|PermissionSetPortalControllers.accountField|{"s":1,"v":[]}|0x7c6ffa9
19:02:52.4 (5028516)|STATEMENT_EXECUTE|[1037]
19:02:52.4 (5030415)|STATEMENT_EXECUTE|[1066]
19:02:52.4 (5031876)|STATEMENT_EXECUTE|[1094]
19:02:52.4 (5033131)|STATEMENT_EXECUTE|[1123]
19:02:52.4 (5034337)|STATEMENT_EXECUTE|[1139]
19:02:52.4 (5035492)|STATEMENT_EXECUTE|[1156]
19:02:52.4 (5036650)|STATEMENT_EXECUTE|[1167]
19:02:52.4 (5037984)|STATEMENT_EXECUTE|[1172]
19:02:52.4 (5045887)|SYSTEM_MODE_EXIT|false
19:02:52.4 (5073566)|METHOD_EXIT|[1]|PermissionSetPortalControllers
