36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:05:36.0 (625436)|HEAP_ALLOCATE|[72]|Bytes:3
17:05:36.0 (718215)|HEAP_ALLOCATE|[77]|Bytes:152
17:05:36.0 (745499)|HEAP_ALLOCATE|[342]|Bytes:408
17:05:36.0 (766005)|HEAP_ALLOCATE|[355]|Bytes:408
17:05:36.0 (784469)|HEAP_ALLOCATE|[467]|Bytes:48
17:05:36.2 (2367168)|STATEMENT_EXECUTE|[1]
17:05:36.2 (2413304)|HEAP_ALLOCATE|[50]|Bytes:5
17:05:36.2 (2441115)|HEAP_ALLOCATE|[56]|Bytes:5
17:05:36.2 (2450481)|HEAP_ALLOCATE|[64]|Bytes:7
17:05:36.2 (2479942)|SYSTEM_MODE_ENTER|false
17:05:36.2 (2501124)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
17:05:36.2 (2511801)|SYSTEM_MODE_EXIT|false
17:05:36.2 (2524473)|METHOD_EXIT|[1]|PermissionSetPortalControllers
17:05:36.2 (2530152)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
17:05:36.2 (2538107)|SYSTEM_MODE_ENTER|false
17:05:36.2 (2549797)|VARIABLE_SCOPE_BEGIN|[63]|selectedObject|String|false|false
17:05:36.2 (2572820)|VARIABLE_ASSIGNMENT|[63]|selectedObject|"contractfeed"
17:05:36.2 (2587524)|HEAP_ALLOCATE|[65]|Bytes:5
17:05:36.2 (2591644)|STATEMENT_EXECUTE|[63]
17:05:36.2 (2593157)|STATEMENT_EXECUTE|[65]
17:05:36.2 (2596656)|HEAP_ALLOCATE|[65]|Bytes:28
17:05:36.2 (2612728)|HEAP_ALLOCATE|[65]|Bytes:40
17:05:36.2 (2647425)|ENTERING_MANAGED_PKG|
17:05:36.2 (2684353)|USER_DEBUG|[65]|DEBUG|##### Selected Object Name: contractfeed
17:05:36.2 (2693554)|STATEMENT_EXECUTE|[66]
17:05:36.2 (2697353)|HEAP_ALLOCATE|[66]|Bytes:5
17:05:36.2 (2705718)|VARIABLE_ASSIGNMENT|[66]|selectedObject|"order"
17:05:36.2 (2707929)|STATEMENT_EXECUTE|[67]
17:05:36.2 (2714677)|HEAP_ALLOCATE|[67]|Bytes:4
