36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
11:24:15.3 (3603643)|METHOD_EXIT|[1]|PermissionSetPortalControllers
11:24:15.3 (5876706)|SOQL_EXECUTE_BEGIN|[256]|Aggregations:0|SELECT ParentId, Parent.Name, Parent.PermissionsTransferAnyLead, SobjectType, PermissionsCreate, PermissionsDelete, PermissionsEdit, PermissionsModifyAllRecords, PermissionsRead, PermissionsViewAllRecords FROM ObjectPermissions WHERE ParentId = :tmpVar1
11:24:15.3 (31496159)|SOQL_EXECUTE_END|[256]|Rows:12
11:24:15.3 (33117675)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (33864306)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (33956695)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (34380242)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (34461292)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (34878062)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (35186905)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (35536653)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (35582825)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (35781553)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (35822959)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (36056884)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (36275010)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (36592798)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (36634393)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (36825148)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (36865224)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (37082285)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (37301753)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (37610219)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (37650061)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (37840104)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (37879959)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (38102154)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (38310724)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (38619892)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (38664056)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (38853427)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (38896418)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (39108466)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (39317185)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (39633675)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (39673479)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (39863486)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (39907750)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (40123602)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (40340412)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (40651044)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (40690814)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (40885672)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (40930386)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (41140974)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (41348660)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (41662030)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (41701972)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (41890690)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (41935023)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (42145097)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (42359644)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (42667901)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (42707613)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (42900708)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (42941826)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (43158744)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (43366784)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (43676392)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (43716618)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (43914264)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (43954445)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (44163264)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (44371270)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (44686513)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (44726846)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (44921164)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (44960691)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (45170101)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (45383185)|CONSTRUCTOR_ENTRY|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (45690489)|CONSTRUCTOR_EXIT|[265]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
11:24:15.3 (45730195)|CONSTRUCTOR_ENTRY|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (45927322)|CONSTRUCTOR_EXIT|[266]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (45968696)|CONSTRUCTOR_ENTRY|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (46178871)|CONSTRUCTOR_EXIT|[268]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
11:24:15.3 (46269278)|METHOD_ENTRY|[271]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.comparingAndManiplatingObject(List<shiva15testns.PermissionSetPortalControllers.ObjectwithPSetPermissionsClass>)
11:24:15.3 (46411693)|METHOD_ENTRY|[294]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.getAllObjects()
11:24:15.3 (56426450)|METHOD_ENTRY|[125]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.addSObjNamesToList()
11:24:15.3 (58904129)|METHOD_EXIT|[125]|01p36000005Jpvx|shiva15testns.PermissionSetPortalControllers.addSObjNamesToList()
11:24:15.3 (60656924)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (60920262)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (62718690)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (62947681)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (65093565)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (65308451)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (72335458)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (72553503)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (79112107)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (79331310)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (81111176)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (81334695)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (82317671)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (82528812)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (84668216)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (84890611)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (87158508)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (87373133)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (89540768)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (89774050)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (92325953)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (92545866)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (97099757)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (97344358)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (98304009)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (98521927)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (100337962)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (100560291)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (102907342)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (103128477)|CONSTRUCTOR_EXIT|[139]|01p36000005Jpvx|<init>(String,String,String,String)
11:24:15.3 (108593108)|CONSTRUCTOR_ENTRY|[139]|01p36000005Jpvx|<init>(String,String,String,String)
