36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
18:26:43.0 (578830)|EXECUTION_STARTED
18:26:43.0 (612869)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000005Jpvx|PermissionSetPortalControllers.getAllPermissionSets
18:26:43.0 (1318037)|VARIABLE_SCOPE_BEGIN|[3]|PermissionSetPortalControllers.AllPermissionSets|List<PermissionSet>|true|true
18:26:43.0 (1342419)|VARIABLE_SCOPE_BEGIN|[10]|PermissionSetPortalControllers.accountField|Set<String>|true|true
18:26:43.0 (1349458)|VARIABLE_SCOPE_BEGIN|[5]|PermissionSetPortalControllers.allObjectsOfOrg|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|true
18:26:43.0 (1355129)|VARIABLE_SCOPE_BEGIN|[9]|PermissionSetPortalControllers.contactsField|Set<String>|true|true
18:26:43.0 (1359569)|VARIABLE_SCOPE_BEGIN|[7]|PermissionSetPortalControllers.isNotSystemSObjectList|Set<String>|true|true
18:26:43.0 (1532006)|HEAP_ALLOCATE|[72]|Bytes:3
18:26:43.0 (1597623)|HEAP_ALLOCATE|[77]|Bytes:152
18:26:43.0 (1619882)|HEAP_ALLOCATE|[342]|Bytes:408
18:26:43.0 (1638909)|HEAP_ALLOCATE|[355]|Bytes:408
18:26:43.0 (1656222)|HEAP_ALLOCATE|[467]|Bytes:48
18:26:43.0 (1690628)|HEAP_ALLOCATE|[139]|Bytes:6
18:26:43.0 (1718629)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:168
18:26:43.0 (1725249)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
18:26:43.0 (1729549)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:250
18:26:43.0 (1748918)|METHOD_ENTRY|[1]|01p36000005Jpvx|PermissionSetPortalControllers.PermissionSetPortalControllers()
18:26:43.0 (1753640)|STATEMENT_EXECUTE|[1]
18:26:43.0 (1760905)|STATEMENT_EXECUTE|[1]
18:26:43.0 (1794479)|HEAP_ALLOCATE|[50]|Bytes:5
18:26:43.0 (1822174)|HEAP_ALLOCATE|[56]|Bytes:5
18:26:43.0 (1831252)|HEAP_ALLOCATE|[64]|Bytes:7
18:26:43.0 (1856190)|SYSTEM_MODE_ENTER|false
18:26:43.0 (1873541)|HEAP_ALLOCATE|[9]|Bytes:5
18:26:43.0 (1878018)|STATEMENT_EXECUTE|[9]
18:26:43.0 (1886016)|HEAP_ALLOCATE|[9]|Bytes:4
18:26:43.0 (1925959)|ENTERING_MANAGED_PKG|
18:26:43.0 (2029591)|VARIABLE_ASSIGNMENT|[9]|PermissionSetPortalControllers.contactsField|{"s":1,"v":[]}|0x583b4bd
18:26:43.0 (2035570)|STATEMENT_EXECUTE|[10]
18:26:43.0 (2040746)|HEAP_ALLOCATE|[10]|Bytes:4
18:26:43.0 (2054681)|ENTERING_MANAGED_PKG|
18:26:43.0 (2089905)|VARIABLE_ASSIGNMENT|[10]|PermissionSetPortalControllers.accountField|{"s":1,"v":[]}|0x6a2a8b2c
18:26:43.0 (2094180)|STATEMENT_EXECUTE|[954]
18:26:43.0 (2096104)|STATEMENT_EXECUTE|[983]
18:26:43.0 (2097361)|STATEMENT_EXECUTE|[1011]
18:26:43.0 (2098995)|STATEMENT_EXECUTE|[1040]
18:26:43.0 (2100394)|STATEMENT_EXECUTE|[1056]
18:26:43.0 (2101594)|STATEMENT_EXECUTE|[1073]
18:26:43.0 (2102867)|STATEMENT_EXECUTE|[1084]
18:26:43.0 (2104065)|STATEMENT_EXECUTE|[1089]
18:26:43.0 (2112321)|SYSTEM_MODE_EXIT|false
18:26:43.0 (2124802)|METHOD_EXIT|[1]|PermissionSetPortalControllers
18:26:43.0 (2135386)|SYSTEM_MODE_ENTER|false
18:26:43.0 (2152914)|HEAP_ALLOCATE|[147]|Bytes:5
18:26:43.0 (2157319)|STATEMENT_EXECUTE|[146]
18:26:43.0 (2158988)|STATEMENT_EXECUTE|[147]
18:26:43.0 (2160031)|STATEMENT_EXECUTE|[147]
18:26:43.0 (2161214)|STATEMENT_EXECUTE|[148]
18:26:43.0 (2164764)|HEAP_ALLOCATE|[148]|Bytes:99
18:26:43.0 (2176470)|HEAP_ALLOCATE|[148]|Bytes:4
18:26:43.0 (2859155)|SOQL_EXECUTE_BEGIN|[148]|Aggregations:0|SELECT Id, label, Name, Description, NamespacePrefix, UserLicenseId, CreatedDate FROM PermissionSet
18:26:43.0 (6203652)|SOQL_EXECUTE_END|[148]|Rows:37
18:26:43.0 (6223229)|HEAP_ALLOCATE|[148]|Bytes:152
18:26:43.0 (6315834)|HEAP_ALLOCATE|[148]|Bytes:6569
18:26:43.0 (6351851)|HEAP_ALLOCATE|[148]|Bytes:152
18:26:43.0 (6378651)|VARIABLE_ASSIGNMENT|[148]|PermissionSetPortalControllers.AllPermissionSets|{"s":1,"v":"List of size 37 too large to display"}|0x2768585a
18:26:43.0 (6463009)|ENTERING_MANAGED_PKG|
18:26:43.0 (6496303)|STATEMENT_EXECUTE|[149]
18:26:43.0 (6498904)|STATEMENT_EXECUTE|[150]
18:26:43.0 (6642968)|VARIABLE_SCOPE_BEGIN|[150]|pSetObj|shiva15testns.PermissionSetPortalControllers.PermissionSetClass|true|false
