36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:57:42.0 (499408)|EXECUTION_STARTED
13:57:42.0 (536439)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000005Jpvx|PermissionSetPortalControllers.getAllPermissionSets
13:57:42.0 (1431399)|VARIABLE_SCOPE_BEGIN|[3]|PermissionSetPortalControllers.AllPermissionSets|List<PermissionSet>|true|true
13:57:42.0 (1595914)|VARIABLE_SCOPE_BEGIN|[10]|PermissionSetPortalControllers.accountField|Set<String>|true|true
13:57:42.0 (1603117)|VARIABLE_SCOPE_BEGIN|[5]|PermissionSetPortalControllers.allObjectsOfOrg|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|true
13:57:42.0 (1608593)|VARIABLE_SCOPE_BEGIN|[9]|PermissionSetPortalControllers.contactsField|Set<String>|true|true
13:57:42.0 (1612427)|VARIABLE_SCOPE_BEGIN|[7]|PermissionSetPortalControllers.isNotSystemSObjectList|Set<String>|true|true
13:57:42.0 (1785217)|HEAP_ALLOCATE|[72]|Bytes:3
13:57:42.0 (1844184)|HEAP_ALLOCATE|[77]|Bytes:152
13:57:42.0 (1864997)|HEAP_ALLOCATE|[342]|Bytes:408
13:57:42.0 (1884175)|HEAP_ALLOCATE|[355]|Bytes:408
13:57:42.0 (1902079)|HEAP_ALLOCATE|[467]|Bytes:48
13:57:42.0 (1934887)|HEAP_ALLOCATE|[139]|Bytes:6
13:57:42.0 (1962787)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:168
13:57:42.0 (1968364)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
13:57:42.0 (1972092)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:348
13:57:42.0 (1987990)|METHOD_ENTRY|[1]|01p36000005Jpvx|PermissionSetPortalControllers.PermissionSetPortalControllers()
13:57:42.0 (1992184)|STATEMENT_EXECUTE|[1]
13:57:42.0 (1999320)|STATEMENT_EXECUTE|[1]
13:57:42.0 (2032080)|HEAP_ALLOCATE|[50]|Bytes:5
13:57:42.0 (2059654)|HEAP_ALLOCATE|[56]|Bytes:5
13:57:42.0 (2068448)|HEAP_ALLOCATE|[64]|Bytes:7
13:57:42.0 (2097379)|SYSTEM_MODE_ENTER|false
13:57:42.0 (2120009)|HEAP_ALLOCATE|[9]|Bytes:5
13:57:42.0 (2124474)|STATEMENT_EXECUTE|[9]
13:57:42.0 (2132725)|HEAP_ALLOCATE|[9]|Bytes:4
