36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:57:48.1 (1151548)|HEAP_ALLOCATE|[72]|Bytes:3
13:57:48.1 (1247229)|HEAP_ALLOCATE|[77]|Bytes:152
13:57:48.1 (1268095)|HEAP_ALLOCATE|[342]|Bytes:408
13:57:48.1 (1289358)|HEAP_ALLOCATE|[355]|Bytes:408
13:57:48.1 (1308722)|HEAP_ALLOCATE|[467]|Bytes:48
13:57:48.3 (3776671)|STATEMENT_EXECUTE|[1]
13:57:48.3 (3815659)|HEAP_ALLOCATE|[50]|Bytes:5
13:57:48.3 (3843324)|HEAP_ALLOCATE|[56]|Bytes:5
13:57:48.3 (3852160)|HEAP_ALLOCATE|[64]|Bytes:7
13:57:48.3 (3877668)|SYSTEM_MODE_ENTER|false
13:57:48.3 (3897972)|HEAP_ALLOCATE|[9]|Bytes:5
13:57:48.3 (3902073)|STATEMENT_EXECUTE|[9]
13:57:48.3 (3910132)|HEAP_ALLOCATE|[9]|Bytes:4
13:57:48.3 (3932647)|ENTERING_MANAGED_PKG|
13:57:48.3 (4051945)|VARIABLE_ASSIGNMENT|[9]|PermissionSetPortalControllers.contactsField|{"s":1,"v":[]}|0x2f8aa600
13:57:48.3 (4058328)|STATEMENT_EXECUTE|[10]
13:57:48.3 (4063764)|HEAP_ALLOCATE|[10]|Bytes:4
13:57:48.3 (4076911)|ENTERING_MANAGED_PKG|
13:57:48.3 (4114039)|VARIABLE_ASSIGNMENT|[10]|PermissionSetPortalControllers.accountField|{"s":1,"v":[]}|0x21597480
13:57:48.3 (4118729)|STATEMENT_EXECUTE|[1040]
13:57:48.3 (4120442)|STATEMENT_EXECUTE|[1069]
13:57:48.3 (4121740)|STATEMENT_EXECUTE|[1097]
13:57:48.3 (4122939)|STATEMENT_EXECUTE|[1126]
13:57:48.3 (4124139)|STATEMENT_EXECUTE|[1142]
13:57:48.3 (4125449)|STATEMENT_EXECUTE|[1159]
13:57:48.3 (4126801)|STATEMENT_EXECUTE|[1170]
13:57:48.3 (4127975)|STATEMENT_EXECUTE|[1175]
13:57:48.3 (4135656)|SYSTEM_MODE_EXIT|false
13:57:48.3 (4145876)|METHOD_EXIT|[1]|PermissionSetPortalControllers
13:57:48.3 (4151751)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
13:57:48.3 (4157778)|SYSTEM_MODE_ENTER|false
13:57:48.3 (4167850)|VARIABLE_SCOPE_BEGIN|[295]|PSetId|String|false|false
13:57:48.3 (4178200)|VARIABLE_ASSIGNMENT|[295]|PSetId|"0PS360000017ld5GAA"
13:57:48.3 (4193339)|HEAP_ALLOCATE|[296]|Bytes:5
13:57:48.3 (4197398)|STATEMENT_EXECUTE|[295]
