36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:44:12.2 (2976995)|METHOD_EXIT|[1]|PermissionSetPortalControllers
13:44:12.2 (4556489)|SOQL_EXECUTE_BEGIN|[203]|Aggregations:0|SELECT ParentId, Parent.Name, Parent.PermissionsTransferAnyLead, SobjectType, PermissionsCreate, PermissionsDelete, PermissionsEdit, PermissionsModifyAllRecords, PermissionsRead, PermissionsViewAllRecords FROM ObjectPermissions WHERE ParentId = :tmpVar1
13:44:12.2 (20686307)|SOQL_EXECUTE_END|[203]|Rows:12
13:44:12.2 (22188376)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:44:12.2 (22903458)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:44:12.2 (22979686)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:44:12.2 (23398936)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:44:12.2 (23472847)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:44:12.2 (23896699)|CONSTRUCTOR_EXIT|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:44:12.2 (24177866)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:44:12.2 (24537788)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:44:12.2 (24602749)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:44:12.2 (24837585)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:44:12.2 (24880064)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:44:12.2 (25135512)|CONSTRUCTOR_EXIT|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:44:12.2 (25419315)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:44:12.2 (25780918)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:44:12.2 (25822785)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:44:12.2 (26022274)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:44:12.2 (26063126)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:44:12.2 (26274829)|CONSTRUCTOR_EXIT|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:44:12.2 (26498445)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:44:12.2 (26808083)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:44:12.2 (26848228)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:44:12.2 (27043870)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:44:12.2 (27083353)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:44:12.2 (27293403)|CONSTRUCTOR_EXIT|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:44:12.2 (27513630)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:44:12.2 (27820501)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:44:12.2 (27860693)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:44:12.2 (28057500)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:44:12.2 (28097262)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:44:12.2 (28378372)|CONSTRUCTOR_EXIT|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
13:44:12.2 (28601356)|CONSTRUCTOR_ENTRY|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:44:12.2 (28910153)|CONSTRUCTOR_EXIT|[212]|01p36000005Jpvx|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
13:44:12.2 (28950485)|CONSTRUCTOR_ENTRY|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:44:12.2 (29147813)|CONSTRUCTOR_EXIT|[213]|01p36000005Jpvx|<init>(String,String,String,String)
13:44:12.2 (29188518)|CONSTRUCTOR_ENTRY|[215]|01p36000005Jpvx|<init>(shiva15testns.PermissionSetPortalControllers.ObjectClass,String,shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass)
