36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:34:36.1 (1030754)|HEAP_ALLOCATE|[72]|Bytes:3
17:34:36.1 (1113400)|HEAP_ALLOCATE|[77]|Bytes:152
17:34:36.1 (1134796)|HEAP_ALLOCATE|[342]|Bytes:408
17:34:36.1 (1155926)|HEAP_ALLOCATE|[355]|Bytes:408
17:34:36.1 (1175840)|HEAP_ALLOCATE|[467]|Bytes:48
17:34:36.3 (3189719)|STATEMENT_EXECUTE|[1]
17:34:36.3 (3227777)|HEAP_ALLOCATE|[50]|Bytes:5
17:34:36.3 (3251187)|HEAP_ALLOCATE|[56]|Bytes:5
17:34:36.3 (3260200)|HEAP_ALLOCATE|[64]|Bytes:7
17:34:36.3 (3289567)|SYSTEM_MODE_ENTER|false
17:34:36.3 (3305946)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
17:34:36.3 (3310857)|STATEMENT_EXECUTE|[913]
17:34:36.3 (3312485)|STATEMENT_EXECUTE|[942]
17:34:36.3 (3313737)|STATEMENT_EXECUTE|[970]
17:34:36.3 (3315112)|STATEMENT_EXECUTE|[999]
17:34:36.3 (3316315)|STATEMENT_EXECUTE|[1015]
17:34:36.3 (3317770)|STATEMENT_EXECUTE|[1032]
17:34:36.3 (3318925)|STATEMENT_EXECUTE|[1043]
17:34:36.3 (3320108)|STATEMENT_EXECUTE|[1048]
17:34:36.3 (3323664)|SYSTEM_MODE_EXIT|false
17:34:36.3 (3336048)|METHOD_EXIT|[1]|PermissionSetPortalControllers
17:34:36.3 (3340927)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:34:36.3 (3348385)|SYSTEM_MODE_ENTER|false
17:34:36.3 (3360073)|VARIABLE_SCOPE_BEGIN|[240]|PSetId|String|false|false
17:34:36.3 (3383484)|VARIABLE_ASSIGNMENT|[240]|PSetId|"0PS36000000q71PGAQ"
17:34:36.3 (3397370)|HEAP_ALLOCATE|[241]|Bytes:5
17:34:36.3 (3401754)|STATEMENT_EXECUTE|[240]
17:34:36.3 (3403113)|STATEMENT_EXECUTE|[241]
17:34:36.3 (3404151)|STATEMENT_EXECUTE|[241]
17:34:36.3 (3405461)|STATEMENT_EXECUTE|[242]
17:34:36.3 (3409555)|HEAP_ALLOCATE|[242]|Bytes:29
17:34:36.3 (3420367)|HEAP_ALLOCATE|[242]|Bytes:47
17:34:36.3 (3448503)|ENTERING_MANAGED_PKG|
17:34:36.3 (3480136)|USER_DEBUG|[242]|DEBUG|Exec is in getAllObjectData: 0PS36000000q71PGAQ
17:34:36.3 (3489729)|STATEMENT_EXECUTE|[246]
17:34:36.3 (3500869)|HEAP_ALLOCATE|[246]|Bytes:4
17:34:36.3 (3547916)|ENTERING_MANAGED_PKG|
17:34:36.3 (3573676)|VARIABLE_SCOPE_BEGIN|[246]|objectDetailsClassList|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|false
17:34:36.3 (3600100)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:34:36.3 (3621745)|VARIABLE_ASSIGNMENT|[246]|objectDetailsClassList|{"s":1,"v":[]}|0x4f3d9d69
17:34:36.3 (3625480)|STATEMENT_EXECUTE|[248]
17:34:36.3 (3629869)|HEAP_ALLOCATE|[249]|Bytes:257
17:34:36.3 (3641308)|HEAP_ALLOCATE|[249]|Bytes:4
17:34:36.3 (3651884)|HEAP_ALLOCATE|[249]|Bytes:7
17:34:36.3 (5098908)|SOQL_EXECUTE_BEGIN|[249]|Aggregations:0|SELECT Id, ParentId, Parent.Name, Parent.PermissionsTransferAnyLead, SobjectType, PermissionsCreate, PermissionsDelete, PermissionsEdit, PermissionsModifyAllRecords, PermissionsRead, PermissionsViewAllRecords FROM ObjectPermissions WHERE ParentId = :tmpVar1
17:34:36.3 (57835769)|SOQL_EXECUTE_END|[249]|Rows:14
17:34:36.3 (57870319)|HEAP_ALLOCATE|[249]|Bytes:60
17:34:36.3 (57934315)|HEAP_ALLOCATE|[249]|Bytes:3714
17:34:36.3 (58033639)|HEAP_ALLOCATE|[249]|Bytes:60
17:34:36.3 (58057238)|VARIABLE_SCOPE_BEGIN|[248]|AllPermissionsonObjsofPset|List<ObjectPermissions>|true|false
17:34:36.3 (58091883)|VARIABLE_ASSIGNMENT|[248]|AllPermissionsonObjsofPset|{"s":1,"v":"List of size 14 too large to display"}|0x2a0b18fe
17:34:36.3 (58173776)|ENTERING_MANAGED_PKG|
17:34:36.3 (58217889)|STATEMENT_EXECUTE|[251]
17:34:36.3 (58220723)|STATEMENT_EXECUTE|[252]
17:34:36.3 (58720892)|VARIABLE_SCOPE_BEGIN|[252]|objectPermissionObj|shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass|true|false
17:34:36.3 (58731493)|VARIABLE_ASSIGNMENT|[252]|objectPermissionObj|null|
17:34:36.3 (58734265)|STATEMENT_EXECUTE|[253]
17:34:36.3 (58798753)|VARIABLE_SCOPE_BEGIN|[253]|objDetailsClassObject|shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass|true|false
17:34:36.3 (58806996)|VARIABLE_ASSIGNMENT|[253]|objDetailsClassObject|null|
17:34:36.3 (58822853)|ENTERING_MANAGED_PKG|
17:34:36.3 (59059870)|HEAP_ALLOCATE|[255]|Bytes:5
17:34:36.3 (59103181)|HEAP_ALLOCATE|[255]|Bytes:44
17:34:36.3 (59116559)|VARIABLE_SCOPE_BEGIN|[255]|ObjPer|ObjectPermissions|true|false
17:34:36.3 (59152265)|VARIABLE_ASSIGNMENT|[255]|ObjPer|{"s":1,"v":{"Id":"1103600000M7sL7AAJ","ParentId":"0PS36000000q71PGAQ","SobjectType":"shiva15testns__Expen (5 more) ...","PermissionsCreate":false,"PermissionsDelete":true,"PermissionsEdit":true,"PermissionsModifyAll (7 more) ...":false,"PermissionsRead":true,"PermissionsViewAllRe (5 more) ...":true,"Parent":{"s":2,"v":{"Name":"PermissionSet_Test_t (6 more) ...","PermissionsTransferA (6 more) ...":false,"Id":"0PS36000000q71PGAQ"}}}}|0x35463f35
17:34:36.3 (59157636)|STATEMENT_EXECUTE|[255]
17:34:36.3 (59159510)|STATEMENT_EXECUTE|[257]
17:34:36.3 (59168826)|HEAP_ALLOCATE|[257]|Bytes:228
17:34:36.3 (59175879)|HEAP_ALLOCATE|[257]|Bytes:31
17:34:36.3 (59200464)|HEAP_ALLOCATE|[257]|Bytes:32
17:34:36.3 (59244597)|HEAP_ALLOCATE|[257]|Bytes:18
17:34:36.3 (59340129)|CONSTRUCTOR_ENTRY|[257]|01p36000005Jpvx|<init>(String,Boolean,Boolean,Boolean,Boolean,Boolean,Boolean)
17:34:36.3 (59386326)|VARIABLE_SCOPE_BEGIN|[987]|this|shiva15testns.PermissionSetPortalControllers.ObjectPermissionsClass|true|false
17:34:36.3 (59451711)|VARIABLE_ASSIGNMENT|[987]|this|{}|0x4e9acac6
17:34:36.3 (59457876)|VARIABLE_SCOPE_BEGIN|[987]|objPermissionsId|String|false|false
17:34:36.3 (59463681)|VARIABLE_ASSIGNMENT|[987]|objPermissionsId|"1103600000M7sL7AAJ"
17:34:36.3 (59467189)|VARIABLE_SCOPE_BEGIN|[987]|read|Boolean|false|false
17:34:36.3 (59470840)|VARIABLE_ASSIGNMENT|[987]|read|true
