36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
18:22:10.0 (947874)|HEAP_ALLOCATE|[72]|Bytes:3
18:22:10.0 (1037237)|HEAP_ALLOCATE|[77]|Bytes:152
18:22:10.0 (1054223)|HEAP_ALLOCATE|[342]|Bytes:408
18:22:10.0 (1071678)|HEAP_ALLOCATE|[355]|Bytes:408
18:22:10.0 (1088274)|HEAP_ALLOCATE|[467]|Bytes:48
18:22:10.3 (3537740)|STATEMENT_EXECUTE|[1]
18:22:10.3 (3586344)|HEAP_ALLOCATE|[50]|Bytes:5
18:22:10.3 (3615385)|HEAP_ALLOCATE|[56]|Bytes:5
18:22:10.3 (3624426)|HEAP_ALLOCATE|[64]|Bytes:7
18:22:10.3 (3649124)|SYSTEM_MODE_ENTER|false
18:22:10.3 (3670744)|HEAP_ALLOCATE|[9]|Bytes:5
18:22:10.3 (3675209)|STATEMENT_EXECUTE|[9]
18:22:10.3 (3683671)|HEAP_ALLOCATE|[9]|Bytes:4
18:22:10.3 (3705896)|ENTERING_MANAGED_PKG|
18:22:10.3 (3813870)|VARIABLE_ASSIGNMENT|[9]|PermissionSetPortalControllers.contactsField|{"s":1,"v":[]}|0x3607bb6d
18:22:10.3 (3819011)|STATEMENT_EXECUTE|[10]
18:22:10.3 (3824636)|HEAP_ALLOCATE|[10]|Bytes:4
18:22:10.3 (3837502)|ENTERING_MANAGED_PKG|
18:22:10.3 (3870171)|VARIABLE_ASSIGNMENT|[10]|PermissionSetPortalControllers.accountField|{"s":1,"v":[]}|0x30ef6555
18:22:10.3 (3874426)|STATEMENT_EXECUTE|[954]
18:22:10.3 (3876132)|STATEMENT_EXECUTE|[983]
18:22:10.3 (3877191)|STATEMENT_EXECUTE|[1011]
18:22:10.3 (3878584)|STATEMENT_EXECUTE|[1040]
18:22:10.3 (3879656)|STATEMENT_EXECUTE|[1056]
18:22:10.3 (3883786)|STATEMENT_EXECUTE|[1073]
18:22:10.3 (3884952)|STATEMENT_EXECUTE|[1084]
18:22:10.3 (3885990)|STATEMENT_EXECUTE|[1089]
18:22:10.3 (3893621)|SYSTEM_MODE_EXIT|false
18:22:10.3 (3906390)|METHOD_EXIT|[1]|PermissionSetPortalControllers
18:22:10.3 (3913005)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:22:10.3 (3919636)|SYSTEM_MODE_ENTER|false
18:22:10.3 (3931294)|VARIABLE_SCOPE_BEGIN|[265]|PSetId|String|false|false
18:22:10.3 (3941105)|VARIABLE_ASSIGNMENT|[265]|PSetId|"0PS36000000q71PGAQ"
18:22:10.3 (3955218)|HEAP_ALLOCATE|[266]|Bytes:5
18:22:10.3 (3958939)|STATEMENT_EXECUTE|[265]
18:22:10.3 (3960331)|STATEMENT_EXECUTE|[266]
18:22:10.3 (3961317)|STATEMENT_EXECUTE|[266]
18:22:10.3 (3962435)|STATEMENT_EXECUTE|[267]
18:22:10.3 (3965626)|HEAP_ALLOCATE|[267]|Bytes:29
18:22:10.3 (3979180)|HEAP_ALLOCATE|[267]|Bytes:47
18:22:10.3 (4009190)|ENTERING_MANAGED_PKG|
18:22:10.3 (4038750)|USER_DEBUG|[267]|DEBUG|Exec is in getAllObjectData: 0PS36000000q71PGAQ
18:22:10.3 (4048818)|STATEMENT_EXECUTE|[271]
18:22:10.3 (4056666)|HEAP_ALLOCATE|[271]|Bytes:4
18:22:10.3 (4128755)|ENTERING_MANAGED_PKG|
18:22:10.3 (4145293)|VARIABLE_SCOPE_BEGIN|[271]|objectDetailsClassList|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|false
18:22:10.3 (4174613)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
