36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:12:01.0 (625253)|EXECUTION_STARTED
14:12:01.0 (667231)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000005Jpvx|PermissionSetPortalControllers.getAllPermissionSets
14:12:01.0 (1784231)|VARIABLE_SCOPE_BEGIN|[3]|PermissionSetPortalControllers.AllPermissionSets|List<PermissionSet>|true|true
14:12:01.0 (1816309)|VARIABLE_SCOPE_BEGIN|[10]|PermissionSetPortalControllers.accountField|Set<String>|true|true
14:12:01.0 (1828475)|VARIABLE_SCOPE_BEGIN|[5]|PermissionSetPortalControllers.allObjectsOfOrg|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|true
14:12:01.0 (1839168)|VARIABLE_SCOPE_BEGIN|[9]|PermissionSetPortalControllers.contactsField|Set<String>|true|true
14:12:01.0 (1848059)|VARIABLE_SCOPE_BEGIN|[7]|PermissionSetPortalControllers.isNotSystemSObjectList|Set<String>|true|true
14:12:01.0 (2066340)|HEAP_ALLOCATE|[72]|Bytes:3
14:12:01.0 (2136609)|HEAP_ALLOCATE|[77]|Bytes:152
14:12:01.0 (2172133)|HEAP_ALLOCATE|[342]|Bytes:408
14:12:01.0 (2213302)|HEAP_ALLOCATE|[355]|Bytes:408
14:12:01.0 (2489287)|HEAP_ALLOCATE|[467]|Bytes:48
14:12:01.0 (2547048)|HEAP_ALLOCATE|[139]|Bytes:6
14:12:01.0 (2590292)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:168
14:12:01.0 (2601116)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:90
14:12:01.0 (2608548)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:382
14:12:01.0 (2636586)|METHOD_ENTRY|[1]|01p36000005Jpvx|PermissionSetPortalControllers.PermissionSetPortalControllers()
