36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:30:59.0 (561560)|HEAP_ALLOCATE|[72]|Bytes:3
17:30:59.0 (663652)|HEAP_ALLOCATE|[77]|Bytes:152
17:30:59.0 (687293)|HEAP_ALLOCATE|[342]|Bytes:408
17:30:59.0 (715692)|HEAP_ALLOCATE|[355]|Bytes:408
17:30:59.0 (737729)|HEAP_ALLOCATE|[467]|Bytes:48
17:30:59.2 (2243917)|STATEMENT_EXECUTE|[1]
17:30:59.2 (2321759)|HEAP_ALLOCATE|[50]|Bytes:5
17:30:59.2 (2364511)|HEAP_ALLOCATE|[56]|Bytes:5
17:30:59.2 (2376477)|HEAP_ALLOCATE|[64]|Bytes:7
17:30:59.2 (2406728)|SYSTEM_MODE_ENTER|false
17:30:59.2 (2429940)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
17:30:59.2 (2438484)|SYSTEM_MODE_EXIT|false
17:30:59.2 (2451822)|METHOD_EXIT|[1]|PermissionSetPortalControllers
17:30:59.2 (2457623)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:15
17:30:59.2 (2464343)|SYSTEM_MODE_ENTER|false
17:30:59.2 (2476045)|VARIABLE_SCOPE_BEGIN|[63]|selectedObject|String|false|false
17:30:59.2 (2501674)|VARIABLE_ASSIGNMENT|[63]|selectedObject|"contracthistory"
17:30:59.2 (2517532)|HEAP_ALLOCATE|[65]|Bytes:5
17:30:59.2 (2521796)|STATEMENT_EXECUTE|[63]
17:30:59.2 (2523449)|STATEMENT_EXECUTE|[65]
17:30:59.2 (2527067)|HEAP_ALLOCATE|[65]|Bytes:28
17:30:59.2 (2541920)|HEAP_ALLOCATE|[65]|Bytes:43
17:30:59.2 (2578104)|ENTERING_MANAGED_PKG|
17:30:59.2 (2611142)|USER_DEBUG|[65]|DEBUG|##### Selected Object Name: contracthistory
17:30:59.2 (2620702)|STATEMENT_EXECUTE|[66]
17:30:59.2 (2624683)|HEAP_ALLOCATE|[66]|Bytes:5
17:30:59.2 (2634277)|VARIABLE_ASSIGNMENT|[66]|selectedObject|"order"
17:30:59.2 (2636685)|STATEMENT_EXECUTE|[67]
17:30:59.2 (2643242)|HEAP_ALLOCATE|[67]|Bytes:4
17:30:59.2 (2661812)|ENTERING_MANAGED_PKG|
17:30:59.2 (2687502)|VARIABLE_SCOPE_BEGIN|[67]|individiaulObjFields|List<String>|true|false
17:30:59.2 (2732970)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:30:59.2 (2752585)|VARIABLE_ASSIGNMENT|[67]|individiaulObjFields|{"s":1,"v":[]}|0x2347b5e8
17:30:59.2 (2756054)|STATEMENT_EXECUTE|[70]
17:30:59.2 (2777952)|ENTERING_MANAGED_PKG|
17:30:59.2 (16018434)|HEAP_ALLOCATE|[70]|Bytes:1412
17:30:59.2 (16037271)|VARIABLE_SCOPE_BEGIN|[70]|schemaMap|Map<String,Schema.SObjectType>|true|false
17:30:59.2 (16305666)|VARIABLE_ASSIGNMENT|[70]|schemaMap|"{acceptedeventrelation=AcceptedEventRelation, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, actionlinkgrouptemplate=ActionLinkGroupTemplate, actionlinktemplate=ActionLinkTemplate, ...}"|0x54152411
17:30:59.2 (16334239)|ENTERING_MANAGED_PKG|
17:30:59.2 (16369609)|STATEMENT_EXECUTE|[74]
17:30:59.2 (16372143)|STATEMENT_EXECUTE|[75]
17:30:59.2 (16384566)|ENTERING_MANAGED_PKG|
17:30:59.2 (16789441)|HEAP_ALLOCATE|[75]|Bytes:4
17:30:59.2 (18103908)|HEAP_ALLOCATE|[75]|Bytes:220
17:30:59.2 (18116606)|VARIABLE_SCOPE_BEGIN|[75]|IndividiaulfieldMap|Map<String,Schema.SObjectField>|true|false
17:30:59.2 (18263078)|VARIABLE_ASSIGNMENT|[75]|IndividiaulfieldMap|"{accountid=AccountId, activatedbyid=ActivatedById, activateddate=ActivatedDate, billingaddress=BillingAddress, billingcity=BillingCity, billingcountry=BillingCountry, billinggeocodeaccuracy=BillingGeocodeAccuracy, billinglatitude=BillingLatitude, billinglongitude=BillingLongitude, billingpostalcode=BillingPostalCode, ...}"|0x38001de0
17:30:59.2 (18284518)|ENTERING_MANAGED_PKG|
17:30:59.2 (18308745)|STATEMENT_EXECUTE|[78]
17:30:59.2 (18322941)|ENTERING_MANAGED_PKG|
17:30:59.2 (18373386)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:220
