36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
11:17:48.1 (1181823)|HEAP_ALLOCATE|[72]|Bytes:3
11:17:48.1 (1283079)|HEAP_ALLOCATE|[77]|Bytes:152
11:17:48.1 (1305256)|HEAP_ALLOCATE|[342]|Bytes:408
11:17:48.1 (1326939)|HEAP_ALLOCATE|[355]|Bytes:408
11:17:48.1 (1347173)|HEAP_ALLOCATE|[467]|Bytes:48
11:17:48.3 (3680989)|STATEMENT_EXECUTE|[1]
11:17:48.3 (3726615)|HEAP_ALLOCATE|[50]|Bytes:5
11:17:48.3 (3756891)|HEAP_ALLOCATE|[56]|Bytes:5
11:17:48.3 (3766664)|HEAP_ALLOCATE|[64]|Bytes:7
11:17:48.3 (3796223)|SYSTEM_MODE_ENTER|false
11:17:48.3 (3819074)|HEAP_ALLOCATE|[9]|Bytes:5
11:17:48.3 (3823464)|STATEMENT_EXECUTE|[9]
11:17:48.3 (3831973)|HEAP_ALLOCATE|[9]|Bytes:4
11:17:48.3 (3859777)|ENTERING_MANAGED_PKG|
11:17:48.3 (3977153)|VARIABLE_ASSIGNMENT|[9]|PermissionSetPortalControllers.contactsField|{"s":1,"v":[]}|0x2897a0b4
11:17:48.3 (3983160)|STATEMENT_EXECUTE|[10]
11:17:48.3 (3988884)|HEAP_ALLOCATE|[10]|Bytes:4
11:17:48.3 (4005519)|ENTERING_MANAGED_PKG|
11:17:48.3 (4053913)|VARIABLE_ASSIGNMENT|[10]|PermissionSetPortalControllers.accountField|{"s":1,"v":[]}|0x39896275
11:17:48.3 (4059580)|STATEMENT_EXECUTE|[1013]
11:17:48.3 (4061633)|STATEMENT_EXECUTE|[1042]
11:17:48.3 (4062835)|STATEMENT_EXECUTE|[1070]
11:17:48.3 (4064101)|STATEMENT_EXECUTE|[1099]
11:17:48.3 (4065339)|STATEMENT_EXECUTE|[1115]
11:17:48.3 (4066643)|STATEMENT_EXECUTE|[1132]
11:17:48.3 (4067894)|STATEMENT_EXECUTE|[1143]
11:17:48.3 (4069086)|STATEMENT_EXECUTE|[1148]
11:17:48.3 (4077272)|SYSTEM_MODE_EXIT|false
11:17:48.3 (4091085)|METHOD_EXIT|[1]|PermissionSetPortalControllers
11:17:48.3 (4096838)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
11:17:48.3 (4107139)|SYSTEM_MODE_ENTER|false
11:17:48.3 (4118314)|VARIABLE_SCOPE_BEGIN|[291]|PSetId|String|false|false
11:17:48.3 (4127791)|VARIABLE_ASSIGNMENT|[291]|PSetId|"0PS360000015WSaGAM"
11:17:48.3 (4142525)|HEAP_ALLOCATE|[292]|Bytes:5
11:17:48.3 (4146341)|STATEMENT_EXECUTE|[291]
11:17:48.3 (4148025)|STATEMENT_EXECUTE|[292]
11:17:48.3 (4149154)|STATEMENT_EXECUTE|[292]
11:17:48.3 (4150507)|STATEMENT_EXECUTE|[294]
11:17:48.3 (4154003)|HEAP_ALLOCATE|[294]|Bytes:29
11:17:48.3 (4169833)|HEAP_ALLOCATE|[294]|Bytes:47
11:17:48.3 (4203788)|ENTERING_MANAGED_PKG|
11:17:48.3 (4238662)|USER_DEBUG|[294]|DEBUG|Exec is in getAllObjectData: 0PS360000015WSaGAM
11:17:48.3 (4249824)|STATEMENT_EXECUTE|[298]
11:17:48.3 (4257828)|HEAP_ALLOCATE|[298]|Bytes:4
11:17:48.3 (4332056)|ENTERING_MANAGED_PKG|
11:17:48.3 (4356002)|VARIABLE_SCOPE_BEGIN|[298]|objectDetailsClassList|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|false
11:17:48.3 (4390544)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:17:48.3 (4404129)|VARIABLE_ASSIGNMENT|[298]|objectDetailsClassList|{"s":1,"v":[]}|0x33f84d61
11:17:48.3 (4407709)|STATEMENT_EXECUTE|[300]
11:17:48.3 (4411786)|HEAP_ALLOCATE|[301]|Bytes:257
11:17:48.3 (4427618)|HEAP_ALLOCATE|[301]|Bytes:4
11:17:48.3 (4440932)|HEAP_ALLOCATE|[301]|Bytes:7
