36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:58:09.0 (483857)|EXECUTION_STARTED
17:58:09.0 (515888)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000005Jpvx|PermissionSetPortalControllers.getAllPermissionSets
17:58:09.0 (1225455)|VARIABLE_SCOPE_BEGIN|[3]|PermissionSetPortalControllers.AllPermissionSets|List<PermissionSet>|true|true
17:58:09.0 (1402027)|VARIABLE_SCOPE_BEGIN|[10]|PermissionSetPortalControllers.accountField|Set<String>|true|true
17:58:09.0 (1408937)|VARIABLE_SCOPE_BEGIN|[5]|PermissionSetPortalControllers.allObjectsOfOrg|List<shiva15testns.PermissionSetPortalControllers.ObjectDetailsClass>|true|true
17:58:09.0 (1414194)|VARIABLE_SCOPE_BEGIN|[9]|PermissionSetPortalControllers.contactsField|Set<String>|true|true
17:58:09.0 (1418370)|VARIABLE_SCOPE_BEGIN|[7]|PermissionSetPortalControllers.isNotSystemSObjectList|Set<String>|true|true
17:58:09.0 (1600181)|HEAP_ALLOCATE|[72]|Bytes:3
17:58:09.0 (1694302)|HEAP_ALLOCATE|[77]|Bytes:152
17:58:09.0 (1716577)|HEAP_ALLOCATE|[342]|Bytes:408
17:58:09.0 (1737014)|HEAP_ALLOCATE|[355]|Bytes:408
17:58:09.0 (1755289)|HEAP_ALLOCATE|[467]|Bytes:48
17:58:09.0 (1828583)|HEAP_ALLOCATE|[139]|Bytes:6
17:58:09.0 (1858070)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:168
17:58:09.0 (1882390)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
17:58:09.0 (1886460)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:348
17:58:09.0 (1924237)|METHOD_ENTRY|[1]|01p36000005Jpvx|PermissionSetPortalControllers.PermissionSetPortalControllers()
17:58:09.0 (1930364)|STATEMENT_EXECUTE|[1]
17:58:09.0 (1949768)|STATEMENT_EXECUTE|[1]
17:58:09.0 (1984932)|HEAP_ALLOCATE|[50]|Bytes:5
17:58:09.0 (2011853)|HEAP_ALLOCATE|[56]|Bytes:5
17:58:09.0 (2021752)|HEAP_ALLOCATE|[64]|Bytes:7
17:58:09.0 (2059753)|SYSTEM_MODE_ENTER|false
17:58:09.0 (2090560)|HEAP_ALLOCATE|[9]|Bytes:5
17:58:09.0 (2097975)|STATEMENT_EXECUTE|[9]
17:58:09.0 (2108301)|HEAP_ALLOCATE|[9]|Bytes:4
17:58:09.0 (2169224)|ENTERING_MANAGED_PKG|
17:58:09.0 (2281408)|VARIABLE_ASSIGNMENT|[9]|PermissionSetPortalControllers.contactsField|{"s":1,"v":[]}|0x11059e4f
17:58:09.0 (2286463)|STATEMENT_EXECUTE|[10]
17:58:09.0 (2291740)|HEAP_ALLOCATE|[10]|Bytes:4
17:58:09.0 (2305496)|ENTERING_MANAGED_PKG|
17:58:09.0 (2340699)|VARIABLE_ASSIGNMENT|[10]|PermissionSetPortalControllers.accountField|{"s":1,"v":[]}|0x61c70b05
17:58:09.0 (2344984)|STATEMENT_EXECUTE|[1036]
17:58:09.0 (2346707)|STATEMENT_EXECUTE|[1065]
17:58:09.0 (2347992)|STATEMENT_EXECUTE|[1093]
17:58:09.0 (2349586)|STATEMENT_EXECUTE|[1122]
