36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:13:31.0 (745839)|HEAP_ALLOCATE|[72]|Bytes:3
17:13:31.0 (844364)|HEAP_ALLOCATE|[77]|Bytes:152
17:13:31.0 (867102)|HEAP_ALLOCATE|[342]|Bytes:408
17:13:31.0 (887330)|HEAP_ALLOCATE|[355]|Bytes:408
17:13:31.0 (905703)|HEAP_ALLOCATE|[467]|Bytes:48
17:13:31.7 (7296202)|STATEMENT_EXECUTE|[1]
17:13:31.7 (7340832)|HEAP_ALLOCATE|[50]|Bytes:5
17:13:31.7 (7370773)|HEAP_ALLOCATE|[56]|Bytes:5
17:13:31.7 (7381113)|HEAP_ALLOCATE|[64]|Bytes:7
17:13:31.7 (7410081)|SYSTEM_MODE_ENTER|false
17:13:31.7 (7432575)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
17:13:31.7 (7437894)|STATEMENT_EXECUTE|[369]
17:13:31.7 (7439629)|STATEMENT_EXECUTE|[392]
17:13:31.7 (7440772)|STATEMENT_EXECUTE|[418]
17:13:31.7 (7441887)|STATEMENT_EXECUTE|[434]
17:13:31.7 (7447027)|SYSTEM_MODE_EXIT|false
17:13:31.7 (7461186)|METHOD_EXIT|[1]|PermissionSetPortalControllers
17:13:31.7 (7467174)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:13:31.7 (7495441)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1416
17:13:31.7 (7501111)|SYSTEM_MODE_ENTER|false
17:13:31.7 (7511055)|VARIABLE_SCOPE_BEGIN|[227]|PSetId|String|false|false
17:13:31.7 (7538598)|VARIABLE_ASSIGNMENT|[227]|PSetId|"0PS36000000q71PGAQ"
17:13:31.7 (7544101)|VARIABLE_SCOPE_BEGIN|[227]|allObjectsData|List<shiva15testns.PermissionSetPortalControllers.ObjectClass>|true|false
17:13:31.7 (7564981)|VARIABLE_ASSIGNMENT|[227]|allObjectsData|{"s":1,"v":"List of size 353 too large to display"}|0x63914b3a
